,YEAR,COUNTY,ZIP,NGROUP,AVG_WAGE
25462,1999.0,20021.0,66728.0,3.0,39301.82343899999
25463,1999.0,20021.0,66728.0,4.0,46780.438408199996
25464,1999.0,20021.0,66728.0,5.0,56830.11473519999
25465,1999.0,20021.0,66728.0,6.0,39301.82343899999
25466,1999.0,20021.0,66728.0,7.0,39301.82343899999
25467,1999.0,20021.0,66728.0,8.0,39301.82343899999
25468,1999.0,20021.0,66728.0,9.0,72417.46167899999
25469,1999.0,20021.0,66728.0,10.0,53159.7981636
25470,1999.0,20021.0,66728.0,11.0,39772.494778799984
25471,1999.0,20021.0,66728.0,12.0,46391.023032599995
25472,1999.0,20021.0,66728.0,13.0,46391.023032599995
25473,1999.0,20021.0,66728.0,14.0,46391.023032599995
25474,1999.0,20021.0,66728.0,15.0,39866.01579419999
25475,1999.0,20021.0,66728.0,16.0,39866.01579419999
25476,1999.0,20021.0,66728.0,17.0,15780.5215002
25477,1999.0,20021.0,66728.0,18.0,15780.5215002
25478,1999.0,20021.0,66728.0,19.0,29712.086531999998
25479,1999.0,20021.0,66728.0,20.0,29712.086531999998
25480,1999.0,20037.0,66735.0,1.0,43041.1309236
25481,1999.0,20037.0,66735.0,2.0,43041.1309236
25482,1999.0,20037.0,66735.0,3.0,39301.82343899999
25483,1999.0,20037.0,66735.0,4.0,46780.438408199996
25484,1999.0,20037.0,66735.0,5.0,56830.11473519999
25485,1999.0,20037.0,66735.0,6.0,39301.82343899999
25486,1999.0,20037.0,66735.0,7.0,39301.82343899999
25487,1999.0,20037.0,66735.0,8.0,39301.82343899999
25488,1999.0,20037.0,66735.0,9.0,72417.46167899999
25489,1999.0,20037.0,66735.0,10.0,53159.7981636
25490,1999.0,20037.0,66735.0,11.0,39772.494778799984
25491,1999.0,20037.0,66735.0,12.0,46391.023032599995
25492,1999.0,20037.0,66735.0,13.0,46391.023032599995
25493,1999.0,20037.0,66735.0,14.0,46391.023032599995
25494,1999.0,20037.0,66735.0,15.0,39866.01579419999
25495,1999.0,20037.0,66735.0,16.0,39866.01579419999
25496,1999.0,20037.0,66735.0,17.0,15780.5215002
25497,1999.0,20037.0,66735.0,18.0,15780.5215002
25498,1999.0,20037.0,66735.0,19.0,29712.086531999998
25499,1999.0,20037.0,66735.0,20.0,29712.086531999998
25500,1999.0,20205.0,66736.0,1.0,43041.1309236
25501,1999.0,20205.0,66736.0,2.0,43041.1309236
25502,1999.0,20205.0,66736.0,3.0,39301.82343899999
25503,1999.0,20205.0,66736.0,4.0,46780.438408199996
25504,1999.0,20205.0,66736.0,5.0,56830.11473519999
25505,1999.0,20205.0,66736.0,6.0,39301.82343899999
25506,1999.0,20205.0,66736.0,7.0,39301.82343899999
25507,1999.0,20205.0,66736.0,8.0,39301.82343899999
25508,1999.0,20205.0,66736.0,9.0,72417.46167899999
25509,1999.0,20205.0,66736.0,10.0,53159.7981636
25510,1999.0,20205.0,66736.0,11.0,39772.494778799984
25511,1999.0,20205.0,66736.0,12.0,46391.023032599995
25512,1999.0,20205.0,66736.0,13.0,46391.023032599995
25513,1999.0,20205.0,66736.0,14.0,46391.023032599995
25514,1999.0,20205.0,66736.0,15.0,39866.01579419999
25515,1999.0,20205.0,66736.0,16.0,39866.01579419999
25516,1999.0,20205.0,66736.0,17.0,15780.5215002
25517,1999.0,20205.0,66736.0,18.0,15780.5215002
25518,1999.0,20205.0,66736.0,19.0,29712.086531999998
25519,1999.0,20205.0,66736.0,20.0,29712.086531999998
25520,1999.0,20021.0,66739.0,1.0,43041.1309236
25521,1999.0,20021.0,66739.0,2.0,43041.1309236
25522,1999.0,20021.0,66739.0,3.0,39301.82343899999
25523,1999.0,20021.0,66739.0,4.0,46780.438408199996
25524,1999.0,20021.0,66739.0,5.0,56830.11473519999
25525,1999.0,20021.0,66739.0,6.0,39301.82343899999
25526,1999.0,20021.0,66739.0,7.0,39301.82343899999
25527,1999.0,20021.0,66739.0,8.0,39301.82343899999
25528,1999.0,20021.0,66739.0,9.0,72417.46167899999
25529,1999.0,20021.0,66739.0,10.0,53159.7981636
25530,1999.0,20021.0,66739.0,11.0,39772.494778799984
25531,1999.0,20021.0,66739.0,12.0,46391.023032599995
25532,1999.0,20021.0,66739.0,13.0,46391.023032599995
25533,1999.0,20021.0,66739.0,14.0,46391.023032599995
25534,1999.0,20021.0,66739.0,15.0,39866.01579419999
25535,1999.0,20021.0,66739.0,16.0,39866.01579419999
25536,1999.0,20021.0,66739.0,17.0,15780.5215002
25537,1999.0,20021.0,66739.0,18.0,15780.5215002
25538,1999.0,20021.0,66739.0,19.0,29712.086531999998
25539,1999.0,20021.0,66739.0,20.0,29712.086531999998
25540,1999.0,20133.0,66740.0,1.0,43041.1309236
25541,1999.0,20133.0,66740.0,2.0,43041.1309236
25542,1999.0,20133.0,66740.0,3.0,39301.82343899999
25543,1999.0,20133.0,66740.0,4.0,46780.438408199996
25544,1999.0,20133.0,66740.0,5.0,56830.11473519999
25545,1999.0,20133.0,66740.0,6.0,39301.82343899999
25546,1999.0,20133.0,66740.0,7.0,39301.82343899999
25547,1999.0,20133.0,66740.0,8.0,39301.82343899999
25548,1999.0,20133.0,66740.0,9.0,72417.46167899999
25549,1999.0,20133.0,66740.0,10.0,53159.7981636
25550,1999.0,20133.0,66740.0,11.0,39772.494778799984
25551,1999.0,20133.0,66740.0,12.0,46391.023032599995
25552,1999.0,20133.0,66740.0,13.0,46391.023032599995
25553,1999.0,20133.0,66740.0,14.0,46391.023032599995
25554,1999.0,20133.0,66740.0,15.0,39866.01579419999
25555,1999.0,20133.0,66740.0,16.0,39866.01579419999
25556,1999.0,20133.0,66740.0,17.0,15780.5215002
25557,1999.0,20133.0,66740.0,18.0,15780.5215002
25558,1999.0,20133.0,66740.0,19.0,29712.086531999998
25559,1999.0,20133.0,66740.0,20.0,29712.086531999998
25560,1999.0,20037.0,66743.0,1.0,43041.1309236
25561,1999.0,20037.0,66743.0,2.0,43041.1309236
25562,1999.0,20037.0,66743.0,3.0,39301.82343899999
25563,1999.0,20037.0,66743.0,4.0,46780.438408199996
25564,1999.0,20037.0,66743.0,5.0,56830.11473519999
25565,1999.0,20037.0,66743.0,6.0,39301.82343899999
25566,1999.0,20037.0,66743.0,7.0,39301.82343899999
25567,1999.0,20037.0,66743.0,8.0,39301.82343899999
25568,1999.0,20037.0,66743.0,9.0,72417.46167899999
25569,1999.0,20037.0,66743.0,10.0,53159.7981636
25570,1999.0,20037.0,66743.0,11.0,39772.494778799984
25571,1999.0,20037.0,66743.0,12.0,46391.023032599995
25572,1999.0,20037.0,66743.0,13.0,46391.023032599995
25573,1999.0,20037.0,66743.0,14.0,46391.023032599995
25574,1999.0,20037.0,66743.0,15.0,39866.01579419999
25575,1999.0,20037.0,66743.0,16.0,39866.01579419999
25576,1999.0,20037.0,66743.0,17.0,15780.5215002
25577,1999.0,20037.0,66743.0,18.0,15780.5215002
25578,1999.0,20037.0,66743.0,19.0,29712.086531999998
25579,1999.0,20037.0,66743.0,20.0,29712.086531999998
25580,1999.0,20037.0,66753.0,1.0,43041.1309236
25581,1999.0,20037.0,66753.0,2.0,43041.1309236
25582,1999.0,20037.0,66753.0,3.0,39301.82343899999
25583,1999.0,20037.0,66753.0,4.0,46780.438408199996
25584,1999.0,20037.0,66753.0,5.0,56830.11473519999
25585,1999.0,20037.0,66753.0,6.0,39301.82343899999
25586,1999.0,20037.0,66753.0,7.0,39301.82343899999
25587,1999.0,20037.0,66753.0,8.0,39301.82343899999
25588,1999.0,20037.0,66753.0,9.0,72417.46167899999
25589,1999.0,20037.0,66753.0,10.0,53159.7981636
25590,1999.0,20037.0,66753.0,11.0,39772.494778799984
25591,1999.0,20037.0,66753.0,12.0,46391.023032599995
25592,1999.0,20037.0,66753.0,13.0,46391.023032599995
25593,1999.0,20037.0,66753.0,14.0,46391.023032599995
25594,1999.0,20037.0,66753.0,15.0,39866.01579419999
25595,1999.0,20037.0,66753.0,16.0,39866.01579419999
25596,1999.0,20037.0,66753.0,17.0,15780.5215002
25597,1999.0,20037.0,66753.0,18.0,15780.5215002
25598,1999.0,20037.0,66753.0,19.0,29712.086531999998
25599,1999.0,20037.0,66753.0,20.0,29712.086531999998
25600,1999.0,20205.0,66757.0,1.0,43041.1309236
25601,1999.0,20205.0,66757.0,2.0,43041.1309236
25602,1999.0,20205.0,66757.0,3.0,39301.82343899999
25603,1999.0,20205.0,66757.0,4.0,46780.438408199996
25604,1999.0,20205.0,66757.0,5.0,56830.11473519999
25605,1999.0,20205.0,66757.0,6.0,39301.82343899999
25606,1999.0,20205.0,66757.0,7.0,39301.82343899999
25607,1999.0,20205.0,66757.0,8.0,39301.82343899999
25608,1999.0,20205.0,66757.0,9.0,72417.46167899999
25609,1999.0,20205.0,66757.0,10.0,53159.7981636
25610,1999.0,20205.0,66757.0,11.0,39772.494778799984
25611,1999.0,20205.0,66757.0,12.0,46391.023032599995
25612,1999.0,20205.0,66757.0,13.0,46391.023032599995
25613,1999.0,20205.0,66757.0,14.0,46391.023032599995
25614,1999.0,20205.0,66757.0,15.0,39866.01579419999
25615,1999.0,20205.0,66757.0,16.0,39866.01579419999
25616,1999.0,20205.0,66757.0,17.0,15780.5215002
25617,1999.0,20205.0,66757.0,18.0,15780.5215002
25618,1999.0,20205.0,66757.0,19.0,29712.086531999998
25619,1999.0,20205.0,66757.0,20.0,29712.086531999998
25620,1999.0,20037.0,66760.0,1.0,43041.1309236
25621,1999.0,20037.0,66760.0,2.0,43041.1309236
25622,1999.0,20037.0,66760.0,3.0,39301.82343899999
25623,1999.0,20037.0,66760.0,4.0,46780.438408199996
25624,1999.0,20037.0,66760.0,5.0,56830.11473519999
25625,1999.0,20037.0,66760.0,6.0,39301.82343899999
25626,1999.0,20037.0,66760.0,7.0,39301.82343899999
25627,1999.0,20037.0,66760.0,8.0,39301.82343899999
25628,1999.0,20037.0,66760.0,9.0,72417.46167899999
25629,1999.0,20037.0,66760.0,10.0,53159.7981636
25630,1999.0,20037.0,66760.0,11.0,39772.494778799984
25631,1999.0,20037.0,66760.0,12.0,46391.023032599995
25632,1999.0,20037.0,66760.0,13.0,46391.023032599995
25633,1999.0,20037.0,66760.0,14.0,46391.023032599995
25634,1999.0,20037.0,66760.0,15.0,39866.01579419999
25635,1999.0,20037.0,66760.0,16.0,39866.01579419999
25636,1999.0,20037.0,66760.0,17.0,15780.5215002
25637,1999.0,20037.0,66760.0,18.0,15780.5215002
25638,1999.0,20037.0,66760.0,19.0,29712.086531999998
25639,1999.0,20037.0,66760.0,20.0,29712.086531999998
25640,1999.0,20037.0,66762.0,1.0,43041.1309236
25641,1999.0,20037.0,66762.0,2.0,43041.1309236
25642,1999.0,20037.0,66762.0,3.0,39301.82343899999
25643,1999.0,20037.0,66762.0,4.0,46780.438408199996
25644,1999.0,20037.0,66762.0,5.0,56830.11473519999
25645,1999.0,20037.0,66762.0,6.0,39301.82343899999
25646,1999.0,20037.0,66762.0,7.0,39301.82343899999
25647,1999.0,20037.0,66762.0,8.0,39301.82343899999
25648,1999.0,20037.0,66762.0,9.0,72417.46167899999
25649,1999.0,20037.0,66762.0,10.0,53159.7981636
25650,1999.0,20037.0,66762.0,11.0,39772.494778799984
25651,1999.0,20037.0,66762.0,12.0,46391.023032599995
25652,1999.0,20037.0,66762.0,13.0,46391.023032599995
25653,1999.0,20037.0,66762.0,14.0,46391.023032599995
25654,1999.0,20037.0,66762.0,15.0,39866.01579419999
25655,1999.0,20037.0,66762.0,16.0,39866.01579419999
25656,1999.0,20037.0,66762.0,17.0,15780.5215002
25657,1999.0,20037.0,66762.0,18.0,15780.5215002
25658,1999.0,20037.0,66762.0,19.0,29712.086531999998
25659,1999.0,20037.0,66762.0,20.0,29712.086531999998
25660,1999.0,20037.0,66763.0,1.0,43041.1309236
25661,1999.0,20037.0,66763.0,2.0,43041.1309236
25662,1999.0,20037.0,66763.0,3.0,39301.82343899999
25663,1999.0,20037.0,66763.0,4.0,46780.438408199996
25664,1999.0,20037.0,66763.0,5.0,56830.11473519999
25665,1999.0,20037.0,66763.0,6.0,39301.82343899999
25666,1999.0,20037.0,66763.0,7.0,39301.82343899999
25667,1999.0,20037.0,66763.0,8.0,39301.82343899999
25668,1999.0,20037.0,66763.0,9.0,72417.46167899999
25669,1999.0,20037.0,66763.0,10.0,53159.7981636
25670,1999.0,20037.0,66763.0,11.0,39772.494778799984
25671,1999.0,20037.0,66763.0,12.0,46391.023032599995
25672,1999.0,20037.0,66763.0,13.0,46391.023032599995
25673,1999.0,20037.0,66763.0,14.0,46391.023032599995
25674,1999.0,20037.0,66763.0,15.0,39866.01579419999
25675,1999.0,20037.0,66763.0,16.0,39866.01579419999
25676,1999.0,20037.0,66763.0,17.0,15780.5215002
25677,1999.0,20037.0,66763.0,18.0,15780.5215002
25678,1999.0,20037.0,66763.0,19.0,29712.086531999998
25679,1999.0,20037.0,66763.0,20.0,29712.086531999998
25680,1999.0,20021.0,66770.0,1.0,43041.1309236
25681,1999.0,20021.0,66770.0,2.0,43041.1309236
25682,1999.0,20021.0,66770.0,3.0,39301.82343899999
25683,1999.0,20021.0,66770.0,4.0,46780.438408199996
25684,1999.0,20021.0,66770.0,5.0,56830.11473519999
25685,1999.0,20021.0,66770.0,6.0,39301.82343899999
25686,1999.0,20021.0,66770.0,7.0,39301.82343899999
25687,1999.0,20021.0,66770.0,8.0,39301.82343899999
25688,1999.0,20021.0,66770.0,9.0,72417.46167899999
25689,1999.0,20021.0,66770.0,10.0,53159.7981636
25690,1999.0,20021.0,66770.0,11.0,39772.494778799984
25691,1999.0,20021.0,66770.0,12.0,46391.023032599995
25692,1999.0,20021.0,66770.0,13.0,46391.023032599995
25693,1999.0,20021.0,66770.0,14.0,46391.023032599995
25694,1999.0,20021.0,66770.0,15.0,39866.01579419999
25695,1999.0,20021.0,66770.0,16.0,39866.01579419999
25696,1999.0,20021.0,66770.0,17.0,15780.5215002
25697,1999.0,20021.0,66770.0,18.0,15780.5215002
25698,1999.0,20021.0,66770.0,19.0,29712.086531999998
25699,1999.0,20021.0,66770.0,20.0,29712.086531999998
25700,1999.0,20133.0,66771.0,1.0,43041.1309236
25701,1999.0,20133.0,66771.0,2.0,43041.1309236
25702,1999.0,20133.0,66771.0,3.0,39301.82343899999
25703,1999.0,20133.0,66771.0,4.0,46780.438408199996
25704,1999.0,20133.0,66771.0,5.0,56830.11473519999
25705,1999.0,20133.0,66771.0,6.0,39301.82343899999
25706,1999.0,20133.0,66771.0,7.0,39301.82343899999
25707,1999.0,20133.0,66771.0,8.0,39301.82343899999
25708,1999.0,20133.0,66771.0,9.0,72417.46167899999
25709,1999.0,20133.0,66771.0,10.0,53159.7981636
25710,1999.0,20133.0,66771.0,11.0,39772.494778799984
25711,1999.0,20133.0,66771.0,12.0,46391.023032599995
25712,1999.0,20133.0,66771.0,13.0,46391.023032599995
25713,1999.0,20133.0,66771.0,14.0,46391.023032599995
25714,1999.0,20133.0,66771.0,15.0,39866.01579419999
25715,1999.0,20133.0,66771.0,16.0,39866.01579419999
25716,1999.0,20133.0,66771.0,17.0,15780.5215002
25717,1999.0,20133.0,66771.0,18.0,15780.5215002
25718,1999.0,20133.0,66771.0,19.0,29712.086531999998
25719,1999.0,20133.0,66771.0,20.0,29712.086531999998
25720,1999.0,20021.0,66773.0,1.0,43041.1309236
25721,1999.0,20021.0,66773.0,2.0,43041.1309236
25722,1999.0,20021.0,66773.0,3.0,39301.82343899999
25723,1999.0,20021.0,66773.0,4.0,46780.438408199996
25724,1999.0,20021.0,66773.0,5.0,56830.11473519999
25725,1999.0,20021.0,66773.0,6.0,39301.82343899999
25726,1999.0,20021.0,66773.0,7.0,39301.82343899999
25727,1999.0,20021.0,66773.0,8.0,39301.82343899999
25728,1999.0,20021.0,66773.0,9.0,72417.46167899999
25729,1999.0,20021.0,66773.0,10.0,53159.7981636
25730,1999.0,20021.0,66773.0,11.0,39772.494778799984
25731,1999.0,20021.0,66773.0,12.0,46391.023032599995
25732,1999.0,20021.0,66773.0,13.0,46391.023032599995
25733,1999.0,20021.0,66773.0,14.0,46391.023032599995
25734,1999.0,20021.0,66773.0,15.0,39866.01579419999
25735,1999.0,20021.0,66773.0,16.0,39866.01579419999
25736,1999.0,20021.0,66773.0,17.0,15780.5215002
25737,1999.0,20021.0,66773.0,18.0,15780.5215002
25738,1999.0,20021.0,66773.0,19.0,29712.086531999998
25739,1999.0,20021.0,66773.0,20.0,29712.086531999998
25740,1999.0,20133.0,66776.0,1.0,43041.1309236
25741,1999.0,20133.0,66776.0,2.0,43041.1309236
25742,1999.0,20133.0,66776.0,3.0,39301.82343899999
25743,1999.0,20133.0,66776.0,4.0,46780.438408199996
25744,1999.0,20133.0,66776.0,5.0,56830.11473519999
25745,1999.0,20133.0,66776.0,6.0,39301.82343899999
25746,1999.0,20133.0,66776.0,7.0,39301.82343899999
25747,1999.0,20133.0,66776.0,8.0,39301.82343899999
25748,1999.0,20133.0,66776.0,9.0,72417.46167899999
25749,1999.0,20133.0,66776.0,10.0,53159.7981636
25750,1999.0,20133.0,66776.0,11.0,39772.494778799984
25751,1999.0,20133.0,66776.0,12.0,46391.023032599995
25752,1999.0,20133.0,66776.0,13.0,46391.023032599995
25753,1999.0,20133.0,66776.0,14.0,46391.023032599995
25754,1999.0,20133.0,66776.0,15.0,39866.01579419999
25755,1999.0,20133.0,66776.0,16.0,39866.01579419999
25756,1999.0,20133.0,66776.0,17.0,15780.5215002
25757,1999.0,20133.0,66776.0,18.0,15780.5215002
25758,1999.0,20133.0,66776.0,19.0,29712.086531999998
25759,1999.0,20133.0,66776.0,20.0,29712.086531999998
25760,1999.0,20021.0,66778.0,1.0,43041.1309236
25761,1999.0,20021.0,66778.0,2.0,43041.1309236
25762,1999.0,20021.0,66778.0,3.0,39301.82343899999
25763,1999.0,20021.0,66778.0,4.0,46780.438408199996
25764,1999.0,20021.0,66778.0,5.0,56830.11473519999
25765,1999.0,20021.0,66778.0,6.0,39301.82343899999
25766,1999.0,20021.0,66778.0,7.0,39301.82343899999
25767,1999.0,20021.0,66778.0,8.0,39301.82343899999
25768,1999.0,20021.0,66778.0,9.0,72417.46167899999
25769,1999.0,20021.0,66778.0,10.0,53159.7981636
25770,1999.0,20021.0,66778.0,11.0,39772.494778799984
25771,1999.0,20021.0,66778.0,12.0,46391.023032599995
25772,1999.0,20021.0,66778.0,13.0,46391.023032599995
25773,1999.0,20021.0,66778.0,14.0,46391.023032599995
25774,1999.0,20021.0,66778.0,15.0,39866.01579419999
25775,1999.0,20021.0,66778.0,16.0,39866.01579419999
25776,1999.0,20021.0,66778.0,17.0,15780.5215002
25777,1999.0,20021.0,66778.0,18.0,15780.5215002
25778,1999.0,20021.0,66778.0,19.0,29712.086531999998
25779,1999.0,20021.0,66778.0,20.0,29712.086531999998
25780,1999.0,20021.0,66781.0,1.0,43041.1309236
25781,1999.0,20021.0,66781.0,2.0,43041.1309236
25782,1999.0,20021.0,66781.0,3.0,39301.82343899999
25783,1999.0,20021.0,66781.0,4.0,46780.438408199996
25784,1999.0,20021.0,66781.0,5.0,56830.11473519999
25785,1999.0,20021.0,66781.0,6.0,39301.82343899999
25786,1999.0,20021.0,66781.0,7.0,39301.82343899999
25787,1999.0,20021.0,66781.0,8.0,39301.82343899999
25788,1999.0,20021.0,66781.0,9.0,72417.46167899999
25789,1999.0,20021.0,66781.0,10.0,53159.7981636
25790,1999.0,20021.0,66781.0,11.0,39772.494778799984
25791,1999.0,20021.0,66781.0,12.0,46391.023032599995
25792,1999.0,20021.0,66781.0,13.0,46391.023032599995
25793,1999.0,20021.0,66781.0,14.0,46391.023032599995
25794,1999.0,20021.0,66781.0,15.0,39866.01579419999
25795,1999.0,20021.0,66781.0,16.0,39866.01579419999
25796,1999.0,20021.0,66781.0,17.0,15780.5215002
25797,1999.0,20021.0,66781.0,18.0,15780.5215002
25798,1999.0,20021.0,66781.0,19.0,29712.086531999998
25799,1999.0,20021.0,66781.0,20.0,29712.086531999998
25800,1999.0,20021.0,66782.0,1.0,43041.1309236
25801,1999.0,20021.0,66782.0,2.0,43041.1309236
25802,1999.0,20021.0,66782.0,3.0,39301.82343899999
25803,1999.0,20021.0,66782.0,4.0,46780.438408199996
25804,1999.0,20021.0,66782.0,5.0,56830.11473519999
25805,1999.0,20021.0,66782.0,6.0,39301.82343899999
25806,1999.0,20021.0,66782.0,7.0,39301.82343899999
25807,1999.0,20021.0,66782.0,8.0,39301.82343899999
25808,1999.0,20021.0,66782.0,9.0,72417.46167899999
25809,1999.0,20021.0,66782.0,10.0,53159.7981636
25810,1999.0,20021.0,66782.0,11.0,39772.494778799984
25811,1999.0,20021.0,66782.0,12.0,46391.023032599995
25812,1999.0,20021.0,66782.0,13.0,46391.023032599995
25813,1999.0,20021.0,66782.0,14.0,46391.023032599995
25814,1999.0,20021.0,66782.0,15.0,39866.01579419999
25815,1999.0,20021.0,66782.0,16.0,39866.01579419999
25816,1999.0,20021.0,66782.0,17.0,15780.5215002
25817,1999.0,20021.0,66782.0,18.0,15780.5215002
25818,1999.0,20021.0,66782.0,19.0,29712.086531999998
25819,1999.0,20021.0,66782.0,20.0,29712.086531999998
25820,1999.0,20073.0,66863.0,1.0,43041.1309236
25821,1999.0,20073.0,66863.0,2.0,43041.1309236
25822,1999.0,20073.0,66863.0,3.0,39301.82343899999
25823,1999.0,20073.0,66863.0,4.0,46780.438408199996
25824,1999.0,20073.0,66863.0,5.0,56830.11473519999
25825,1999.0,20073.0,66863.0,6.0,39301.82343899999
25826,1999.0,20073.0,66863.0,7.0,39301.82343899999
25827,1999.0,20073.0,66863.0,8.0,39301.82343899999
25828,1999.0,20073.0,66863.0,9.0,72417.46167899999
25829,1999.0,20073.0,66863.0,10.0,53159.7981636
25830,1999.0,20073.0,66863.0,11.0,39772.494778799984
25831,1999.0,20073.0,66863.0,12.0,46391.023032599995
25832,1999.0,20073.0,66863.0,13.0,46391.023032599995
25833,1999.0,20073.0,66863.0,14.0,46391.023032599995
25834,1999.0,20073.0,66863.0,15.0,39866.01579419999
25835,1999.0,20073.0,66863.0,16.0,39866.01579419999
25836,1999.0,20073.0,66863.0,17.0,15780.5215002
25837,1999.0,20073.0,66863.0,18.0,15780.5215002
25838,1999.0,20073.0,66863.0,19.0,29712.086531999998
25839,1999.0,20073.0,66863.0,20.0,29712.086531999998
25840,1999.0,20125.0,67335.0,1.0,43041.1309236
25841,1999.0,20125.0,67335.0,2.0,43041.1309236
25842,1999.0,20125.0,67335.0,3.0,39301.82343899999
25843,1999.0,20125.0,67335.0,4.0,46780.438408199996
25844,1999.0,20125.0,67335.0,5.0,56830.11473519999
25845,1999.0,20125.0,67335.0,6.0,39301.82343899999
25846,1999.0,20125.0,67335.0,7.0,39301.82343899999
25847,1999.0,20125.0,67335.0,8.0,39301.82343899999
25848,1999.0,20125.0,67335.0,9.0,72417.46167899999
25849,1999.0,20125.0,67335.0,10.0,53159.7981636
25850,1999.0,20125.0,67335.0,11.0,39772.494778799984
25851,1999.0,20125.0,67335.0,12.0,46391.023032599995
25852,1999.0,20125.0,67335.0,13.0,46391.023032599995
25853,1999.0,20125.0,67335.0,14.0,46391.023032599995
25854,1999.0,20125.0,67335.0,15.0,39866.01579419999
25855,1999.0,20125.0,67335.0,16.0,39866.01579419999
25856,1999.0,20125.0,67335.0,17.0,15780.5215002
25857,1999.0,20125.0,67335.0,18.0,15780.5215002
25858,1999.0,20125.0,67335.0,19.0,29712.086531999998
25859,1999.0,20125.0,67335.0,20.0,29712.086531999998
25860,1999.0,20093.0,67860.0,1.0,43041.1309236
25861,1999.0,20093.0,67860.0,2.0,43041.1309236
25862,1999.0,20093.0,67860.0,3.0,39301.82343899999
25863,1999.0,20093.0,67860.0,4.0,46780.438408199996
25864,1999.0,20093.0,67860.0,5.0,56830.11473519999
25865,1999.0,20093.0,67860.0,6.0,39301.82343899999
25866,1999.0,20093.0,67860.0,7.0,39301.82343899999
25867,1999.0,20093.0,67860.0,8.0,39301.82343899999
25868,1999.0,20093.0,67860.0,9.0,72417.46167899999
25869,1999.0,20093.0,67860.0,10.0,53159.7981636
25870,1999.0,20093.0,67860.0,11.0,39772.494778799984
25871,1999.0,20093.0,67860.0,12.0,46391.023032599995
25872,1999.0,20093.0,67860.0,13.0,46391.023032599995
25873,1999.0,20093.0,67860.0,14.0,46391.023032599995
25874,1999.0,20093.0,67860.0,15.0,39866.01579419999
25875,1999.0,20093.0,67860.0,16.0,39866.01579419999
25876,1999.0,20093.0,67860.0,17.0,15780.5215002
25877,1999.0,20093.0,67860.0,18.0,15780.5215002
25878,1999.0,20093.0,67860.0,19.0,29712.086531999998
25879,1999.0,20093.0,67860.0,20.0,29712.086531999998
25880,1999.0,20055.0,67868.0,1.0,43041.1309236
25881,1999.0,20055.0,67868.0,2.0,43041.1309236
25882,1999.0,20055.0,67868.0,3.0,39301.82343899999
25883,1999.0,20055.0,67868.0,4.0,46780.438408199996
25884,1999.0,20055.0,67868.0,5.0,56830.11473519999
25885,1999.0,20055.0,67868.0,6.0,39301.82343899999
25886,1999.0,20055.0,67868.0,7.0,39301.82343899999
25887,1999.0,20055.0,67868.0,8.0,39301.82343899999
25888,1999.0,20055.0,67868.0,9.0,72417.46167899999
25889,1999.0,20055.0,67868.0,10.0,53159.7981636
25890,1999.0,20055.0,67868.0,11.0,39772.494778799984
25891,1999.0,20055.0,67868.0,12.0,46391.023032599995
25892,1999.0,20055.0,67868.0,13.0,46391.023032599995
25893,1999.0,20055.0,67868.0,14.0,46391.023032599995
25894,1999.0,20055.0,67868.0,15.0,39866.01579419999
25895,1999.0,20055.0,67868.0,16.0,39866.01579419999
25896,1999.0,20055.0,67868.0,17.0,15780.5215002
25897,1999.0,20055.0,67868.0,18.0,15780.5215002
25898,1999.0,20055.0,67868.0,19.0,29712.086531999998
25899,1999.0,20055.0,67868.0,20.0,29712.086531999998
25900,1999.0,20057.0,67876.0,1.0,43041.1309236
25901,1999.0,20057.0,67876.0,2.0,43041.1309236
25902,1999.0,20057.0,67876.0,3.0,39301.82343899999
25903,1999.0,20057.0,67876.0,4.0,46780.438408199996
25904,1999.0,20057.0,67876.0,5.0,56830.11473519999
25905,1999.0,20057.0,67876.0,6.0,39301.82343899999
25906,1999.0,20057.0,67876.0,7.0,39301.82343899999
25907,1999.0,20057.0,67876.0,8.0,39301.82343899999
25908,1999.0,20057.0,67876.0,9.0,72417.46167899999
25909,1999.0,20057.0,67876.0,10.0,53159.7981636
25910,1999.0,20057.0,67876.0,11.0,39772.494778799984
25911,1999.0,20057.0,67876.0,12.0,46391.023032599995
25912,1999.0,20057.0,67876.0,13.0,46391.023032599995
25913,1999.0,20057.0,67876.0,14.0,46391.023032599995
25914,1999.0,20057.0,67876.0,15.0,39866.01579419999
25915,1999.0,20057.0,67876.0,16.0,39866.01579419999
25916,1999.0,20057.0,67876.0,17.0,15780.5215002
25917,1999.0,20057.0,67876.0,18.0,15780.5215002
25918,1999.0,20057.0,67876.0,19.0,29712.086531999998
25919,1999.0,20057.0,67876.0,20.0,29712.086531999998
25920,1999.0,20075.0,67878.0,1.0,43041.1309236
25921,1999.0,20075.0,67878.0,2.0,43041.1309236
25922,1999.0,20075.0,67878.0,3.0,39301.82343899999
25923,1999.0,20075.0,67878.0,4.0,46780.438408199996
25924,1999.0,20075.0,67878.0,5.0,56830.11473519999
25925,1999.0,20075.0,67878.0,6.0,39301.82343899999
25926,1999.0,20075.0,67878.0,7.0,39301.82343899999
25927,1999.0,20075.0,67878.0,8.0,39301.82343899999
25928,1999.0,20075.0,67878.0,9.0,72417.46167899999
25929,1999.0,20075.0,67878.0,10.0,53159.7981636
25930,1999.0,20075.0,67878.0,11.0,39772.494778799984
