,YEAR,COUNTY,ZIP,POP,POP_INC,POP_WORK_AGE,POP_MALE,POP_BLACK,POP_HISP
1481,2001.0,20083.0,67854.0,1462.5535158429593,2.9441958278468854,52.57990241997488,47.907535004228414,1.0445308202533194,6.2834011454177086
1482,2001.0,20075.0,67857.0,204.66865070907266,-0.9267220092677245,58.61184256982608,57.99070346932923,0.0,4.637140752391658
1483,2001.0,20015.0,67002.0,10253.00274898812,3.265779363948072,57.900306851464975,49.22681541494842,0.4146334281474483,1.9655649931514634
1484,2001.0,20015.0,67010.0,13221.219893151918,-0.1553832950214673,58.96489975948196,48.886386286127966,0.7292875577503792,2.413975951394309
1485,2001.0,20015.0,67012.0,22.46991496315791,23.0988963747161,51.28398456582428,49.68884785278128,0.0,0.0
1486,2001.0,20173.0,67016.0,406.87264502577284,3.3139918870518006,63.252866980729145,51.70431752299526,0.18519884590020413,2.8860657536181606
1487,2001.0,20015.0,67017.0,1832.2931906802592,2.180659672315392,60.425552080576814,51.8377078898331,0.7211422367969016,3.8389681913262246
1488,2001.0,20079.0,67020.0,1777.4091853866394,-0.9522698344731141,61.22340280455424,49.736926873057584,0.21138727720735664,3.9316427074507563
1489,2001.0,20173.0,67030.0,2391.17262734962,1.034425080527718,50.59234011188027,50.15983458415126,0.23211123455487032,0.7923293981193051
1490,2001.0,20173.0,67212.0,45211.70266411247,-0.38583488090569523,61.89523015226012,49.20165530537183,2.470046357414373,5.796544208107014
1491,2001.0,20173.0,67213.0,21462.441021831997,-0.3088903907633079,60.512574686526676,48.787080595930576,6.004014241794667,13.687524180773034
1492,2001.0,20173.0,67216.0,24886.85536679908,-0.6446532460222469,60.08255141959005,49.19671755715845,7.560297231582492,10.045753789267453
1493,2001.0,20173.0,67228.0,941.5841343281165,14.969957168811195,60.283987626446674,49.59050607519296,7.828814772041348,7.462943580107571
1494,2001.0,20173.0,67230.0,6918.085470723781,5.016240220477532,61.55269485644226,50.412868283457634,2.7652220511880965,2.0358251411603003
1495,2001.0,20173.0,67232.0,140.76365328473855,14.335856321577998,63.2450904618644,49.85246443644906,7.894042803714204,7.164329760780129
1496,2001.0,8099.0,81041.0,896.297781105818,-2.2760578243629794,51.193467949147944,54.602115303385084,0.03906171847676979,62.199710259210214
1497,2001.0,8099.0,81043.0,84.06337772591753,-3.920796009407937,60.97044864148371,47.99564820250946,0.0,49.9765250223814
1498,2001.0,8099.0,81047.0,1890.456800456942,-2.5932722249447084,55.069283701048654,51.71311680417471,0.4108783485633317,29.819504811175904
1499,2001.0,20173.0,67211.0,20544.068252141744,-0.20328882384965763,62.60340699439148,50.6381310958919,8.10969967664028,14.675206485175172
1500,2001.0,20173.0,67214.0,17330.74155868068,-0.7748065542927784,57.28789970085104,49.11756321299311,51.07023549272094,19.480571999164912
1501,2001.0,20173.0,67215.0,4461.168001686287,3.031866314609795,64.06534017494552,50.62239076509883,1.0848556785011532,3.6003848924404367
1502,2001.0,20173.0,67217.0,29945.639599020018,-0.16719233354440904,61.63387805261479,49.07244510840298,4.669751815528642,7.888707653734428
1503,2001.0,20173.0,67218.0,23130.883570380513,-0.4352901870197903,61.56843115165797,48.22223232297914,10.444679213160963,12.903315807731978
1504,2001.0,20173.0,67219.0,10722.239961735764,1.2506346737723297,58.51973227795837,48.563903401948046,28.44353969070116,10.006968822947101
1505,2001.0,20173.0,67220.0,12585.017361028276,1.238704645162287,62.80094792127559,48.710032905032904,24.767462221725662,3.907368835846027
1506,2001.0,20173.0,67223.0,379.46467330734436,3.9202428105070113,61.17446575915587,49.731240026799924,7.585978938574636,7.209207232764544
1507,2001.0,20173.0,67226.0,15349.713356889093,1.561374824292194,63.900674186909455,49.47539839750841,6.846503586444878,3.9325402678801322
1508,2001.0,20173.0,67227.0,146.0192147261615,18.02845571785201,61.7695550323616,50.09844939899431,7.547044279348823,7.567760189881828
1509,2001.0,20173.0,67235.0,7134.33603464364,7.140582234981681,59.948484167054616,48.64317767781386,1.3772779175095688,5.2182546619727255
1510,2001.0,20125.0,67301.0,13497.780781516376,-0.6723004810821214,58.41286091240162,48.706899558075676,5.998241951367665,3.2758807944837156
1511,2001.0,20205.0,66710.0,851.0591875515636,-1.5323335991428548,57.371063759631284,49.07226584895479,0.0,1.0587122580675326
1512,2001.0,20021.0,66713.0,5953.158925717676,-0.8200999859799143,58.53605875880606,47.48559991148212,0.34738966111488767,1.0294266629038054
1513,2001.0,20037.0,66724.0,980.4825638127182,1.3537345269939651,63.81035949734392,50.645888571738695,0.20541057281015832,1.3285879067761603
1514,2001.0,20021.0,66725.0,6006.434378258281,-1.1372044968313646,59.12051967934236,46.939116663440046,0.5524044491188709,1.456799408772821
1515,2001.0,20021.0,66728.0,389.92225315913475,-9.543108405351218,59.283411994934966,47.471468454546624,1.1043919125282513,1.03858895156236
1516,2001.0,20037.0,66735.0,401.8327562121501,0.8706088195260633,53.49699353209213,57.72096105938234,3.365519433551641,0.1728453151724843
1517,2001.0,20205.0,66736.0,4257.210441978701,-0.8399869532038462,56.103440067802836,48.59525507001054,0.8649872061159337,1.3886063704907972
1518,2001.0,20021.0,66739.0,5718.9167207605,-1.1623013177939867,62.287012356236325,49.45562306520415,1.3621802400417071,1.4779049252298502
1519,2001.0,20133.0,66740.0,429.2083198151032,1.3844881553897286,58.825865364043246,53.34452940454722,0.37176529821123566,1.4579456093548147
1520,2001.0,20037.0,66743.0,4287.959214455287,0.5237785585300124,58.77276017246324,49.01458858737493,0.4442672856937571,1.8343978131288703
1521,2001.0,20037.0,66753.0,1137.4109278231472,-0.37289520288531247,58.059327017040395,51.83251880972195,0.0,0.20269603812706383
1522,2001.0,20205.0,66757.0,3929.650950209071,-1.1440432983277815,57.10530804883361,47.95486012862872,0.7559033051530193,2.175540057944788
