,YEAR,COUNTY,ZIP,COLLEGE_COMP,HIGHSCHOOL_COMP,UNEMPLOYMENT_RATE,NAIRPORTS,LAND_AREA,MED_INC,MED_VALUE,HOME_OWNERSHIP
369,1992.0,20155.0,67522.0,24.704385200867982,31.314790092738846,3.6524592536176694,0.0,37.123894,67771.00622059792,118795.47196961402,84.15514660368497
370,1992.0,20145.0,67529.0,25.810040399239544,30.152625950570336,2.01,0.0,282.559194,55742.30855625482,40704.787276170326,79.16613823715916
371,1992.0,20155.0,67543.0,21.317057291666668,32.673828125,4.9623081220455525,0.0,239.063454,63824.93516469951,126126.1671105941,73.46073024902768
372,1992.0,20047.0,67547.0,17.098080252176832,37.052758614749926,2.907833634719711,1.0,671.716509,44082.19399946559,68455.11194929817,76.71618430997466
373,1992.0,20145.0,67550.0,23.4450123903474,31.977143173829052,7.555304777594728,1.0,807.997433,52719.91742360583,92014.38025272975,71.22616509569178
374,1992.0,20047.0,67552.0,16.288249759435477,36.559178873088854,3.322571428571429,0.0,497.44597000000005,53905.502654777076,66865.40552940172,73.20197153951423
375,1992.0,20185.0,67557.0,18.215707434052756,33.16846522781774,2.3573076923076925,0.0,23.77471,43690.86890213811,61600.27413222675,72.05311911998842
376,1992.0,20155.0,67561.0,19.81571107510584,30.574618024704264,6.20788575780655,0.0,168.422147,50130.43970238245,82957.0042882386,76.52807933647438
377,1992.0,20047.0,67563.0,31.1827485380117,31.673976608187132,2.6900892049127343,0.0,144.339203,57421.584991778254,57399.341190233834,72.97922312556459
378,1992.0,20155.0,67566.0,16.594440213252096,43.379779131759335,4.898384615384615,0.0,153.624437,45170.68628981533,86727.26087479437,78.39564623194066
379,1992.0,20155.0,67568.0,21.49836178256386,29.25803643028984,3.283,0.0,166.297525,47290.39974007881,77138.83615596512,77.33204963628584
380,1992.0,20185.0,67576.0,27.89329079775652,29.357202739104764,3.7270625630676086,0.0,828.132151,46841.3214538147,73951.9154697038,74.86565111604781
381,1992.0,20185.0,67578.0,19.858804086769524,36.19232026185673,4.384609756097561,1.0,576.420192,39485.643078546076,44447.381202680815,77.41009338366779
382,1992.0,20155.0,67581.0,19.58386350491614,36.700378568799614,5.987013377926422,1.0,246.54450099999997,49420.05721333219,43942.90807204582,71.94487915145191
383,1992.0,20057.0,67801.0,22.76640340122929,25.01004416518366,4.116520967437048,1.0,980.669235,54999.96805278243,127847.84270312625,62.939135750084944
384,1992.0,20069.0,67835.0,24.6302891845158,29.37555488009304,2.6034938361131252,1.0,524.8469769999999,56447.22296938884,134221.81796531007,72.64419844933447
385,1992.0,20075.0,67836.0,15.83111881188119,31.7779801980198,1.7208571428571426,0.0,160.143519,59849.9217552853,85970.28584833886,72.89333333333333
386,1992.0,20093.0,67838.0,16.777263100362095,26.077051308328212,3.5804660194174756,0.0,42.630294,58288.64822458301,111282.88923587013,70.47068630175048
387,1992.0,20069.0,67841.0,27.50361719718892,30.51095494005787,2.569956989247312,0.0,65.546809,59751.898888193624,82092.34562390775,82.0440579710145
388,1992.0,20057.0,67843.0,13.453582524271846,32.72347572815534,3.2,0.0,0.447309,51427.75400091273,121784.81311345873,75.64283950617285
389,1992.0,20055.0,67846.0,19.60436142166674,25.685691881298286,4.864304117972404,2.0,1945.7835579999999,59944.990445264564,141026.73736225336,61.45100733800837
390,1992.0,20055.0,67851.0,16.838324558324558,30.949746109746112,3.568851517637408,0.0,553.423253,71848.42939132922,127686.1099239393,71.69866606432505
391,1992.0,20069.0,67853.0,23.730790467887243,31.897558849171745,2.325673469387755,1.0,126.509825,57206.55865297538,109257.36733989639,67.27195225916454
392,1992.0,20083.0,67854.0,25.92950079660117,34.702170738183746,1.6569316770186335,1.0,1452.02016,52120.03862456364,76361.50125444314,81.4369165718003
393,1992.0,20075.0,67857.0,15.97041420118343,35.79171597633136,1.273,0.0,516.936498,47093.43893855367,75175.21019892208,79.12018401380104
394,1992.0,20015.0,67002.0,31.37910767104243,26.647015768666456,3.2330401002506264,1.0,95.560921,78816.1040931297,209003.48937215342,79.88025234402129
395,1992.0,20015.0,67010.0,21.08003025839764,35.10079470004211,3.6360762955105606,3.0,271.482714,64288.18357648534,143585.67673839346,75.2346060713442
396,1992.0,20015.0,67012.0,11.93150684931507,61.45205479452054,2.7469999999999994,0.0,25.072269,20304.594679245372,9218.588461620318,99.99999999999999
397,1992.0,20173.0,67016.0,12.713734351145037,49.954503816793896,3.4289949818790073,0.0,0.781857,63449.30863219058,101883.99384593421,87.47513100630604
398,1992.0,20015.0,67017.0,24.19772930440616,33.86522618981822,3.0484202172096904,1.0,149.469253,78575.87346366762,157309.8325068284,82.91414058659677
399,1992.0,20079.0,67020.0,19.454422078866955,37.24857738759277,3.7348534448426918,1.0,210.077269,55995.27991117204,88785.31677213112,72.334080565179
400,1992.0,20173.0,67030.0,20.15823634233875,36.91961918054032,3.751120290812955,0.0,105.01244799999999,76621.38628022157,169868.3875919638,81.5905347962522
401,1992.0,20173.0,67212.0,35.8404006826773,26.618030000148263,5.418697291049493,0.0,32.871644,84373.31988273241,181374.98952004217,70.7449050243211
402,1992.0,20173.0,67213.0,13.639377196765318,39.078974349472034,10.172457437047612,0.0,16.789151,45226.57961314282,89223.50097403665,52.22505344182546
403,1992.0,20173.0,67216.0,11.627835924497733,40.302750445733274,8.722244878782185,1.0,31.76775,57237.06415401214,105462.084598446,69.77810994885219
404,1992.0,20173.0,67228.0,26.794937875751504,27.47783567134269,4.5,0.0,20.569998000000002,71143.26710365443,182477.8382707257,77.65092526690391
405,1992.0,20173.0,67230.0,51.68260560735824,16.87594047893734,3.9852802098306794,0.0,25.560541,134808.1910637766,271910.8495517013,93.56321235359
406,1992.0,20173.0,67232.0,47.83762790697675,14.455348837209304,4.5,0.0,8.951839,110178.71328403952,210938.81898469283,89.11
407,1992.0,8099.0,81041.0,12.613840037733304,24.35796105383734,5.421363530778165,0.0,1187.727529,40464.99883276835,82381.71179305726,60.534018987341774
408,1992.0,8099.0,81043.0,14.058081023454157,36.26993603411514,15.845428571428572,0.0,3.678185,35432.90431481696,27531.25758646693,81.51648351648352
409,1992.0,8099.0,81047.0,18.77424525944302,29.535158242057427,5.4482540853979975,1.0,1547.145131,44669.93827734833,39090.72414968511,71.11037782544135
410,1992.0,20173.0,67211.0,15.32146366405453,37.266206637369066,9.227727058599204,0.0,13.305171,46028.016209603666,96028.42037097996,54.36063636899032
411,1992.0,20173.0,67214.0,11.342431796832493,29.517895632340643,13.240184423240782,2.0,14.175158999999999,30896.02442539869,69282.23138128706,43.65715253534413
412,1992.0,20173.0,67215.0,29.29975932308991,34.39208278481776,6.383562148785895,0.0,42.969796,90288.5588167867,173912.3252064264,96.72963588078454
413,1992.0,20173.0,67217.0,13.403580746880802,41.43065317297377,7.442076687507975,2.0,37.946002,62768.98861532241,117935.68464660087,72.82805967462006
414,1992.0,20173.0,67218.0,27.599190821427808,30.45991041522959,9.152243366966085,1.0,12.942649000000001,53430.64425708167,123606.7340236407,55.08118929884438
415,1992.0,20173.0,67219.0,11.782203854884873,34.393866481867065,10.341950780312125,0.0,37.56262,52078.5772773731,94473.61667827482,70.58724375675145
416,1992.0,20173.0,67220.0,41.07281782994328,20.993807764015443,8.161071851559415,0.0,19.03891,76895.94920663377,174679.78353565172,65.10824603814129
417,1992.0,20173.0,67223.0,24.45381954887218,44.56375939849624,4.5,0.0,9.596532,118146.47638216264,185558.51081860194,89.11
418,1992.0,20173.0,67226.0,60.76533879918831,12.242618318021531,4.447701178160717,0.0,69.775961,114324.16638772041,278273.07378633186,70.4242006774015
419,1992.0,20173.0,67227.0,7.3260000000000005,43.42792452830188,4.5,0.0,14.218214999999999,49013.9832922107,71015.41027576184,89.11
420,1992.0,20173.0,67235.0,34.002230584675644,24.84557247642941,6.316360775947075,0.0,28.517765,111339.31124697733,241000.32962472914,93.38186075473166
421,1992.0,20125.0,67301.0,23.6044433056365,29.264477520866105,9.134652893395895,1.0,543.0393349999999,50306.17860234771,96619.13022808162,71.17294049357776
422,1992.0,20205.0,66710.0,15.842252808633518,42.032291381236426,8.370455258177886,0.0,180.652601,41943.92618763084,40347.29901110778,87.68594506747306
423,1992.0,20021.0,66713.0,16.07587396476563,39.48132458612037,8.812307692307693,0.0,153.613351,40416.478244381666,85184.70248021415,70.35569592866143
424,1992.0,20037.0,66724.0,11.561941838042808,39.24506474409385,6.954403198056878,0.0,34.180904999999996,39868.74374206395,28857.067591630755,81.0053446992761
425,1992.0,20021.0,66725.0,18.24679103763652,38.316425883123486,7.108251748251748,0.0,608.0616719999999,41483.781892022955,74059.1262667672,75.0915750915751
426,1992.0,20021.0,66728.0,14.133806629834252,35.959441988950275,8.0,0.0,3.4123089999999996,43690.60013522094,72457.69699516517,86.62231638418079
427,1992.0,20037.0,66735.0,16.182979238754324,33.566487889273354,5.300454760031472,0.0,9.809949000000001,41361.651557216945,83093.54859155107,70.41455696202532
428,1992.0,20205.0,66736.0,18.130504604173023,38.19768678433345,6.5523323303243055,1.0,42.692068,41554.23380065719,69018.29303601572,77.79405517776773
429,1992.0,20021.0,66739.0,10.9976459670149,37.94210797051493,9.064267093288572,0.0,178.52069,40553.670144279225,74629.68131029196,75.97650241434849
430,1992.0,20133.0,66740.0,22.839083972798623,33.42034973202493,5.196609467455621,1.0,116.028397,55895.76318743457,49405.89590160235,87.34543436905518
431,1992.0,20037.0,66743.0,18.818081090889716,33.065569099139765,4.563731707317074,1.0,383.826183,54802.006044954505,85954.66342492893,79.3016078069132
432,1992.0,20037.0,66753.0,17.580587465358267,36.31280300094328,5.578114777618365,0.0,127.537292,50894.51029099138,74622.0395741624,81.88817204301074
433,1992.0,20205.0,66757.0,16.84601430325319,34.93180354222984,6.113431421446384,1.0,66.255176,42544.00408724639,65111.32982516772,71.41814333883349
434,1992.0,20037.0,66760.0,21.904,27.560000000000002,3.618,0.0,1.9701810000000002,54191.6483073773,119527.45328321583,77.25
435,1992.0,20037.0,66762.0,26.76592490013426,24.813235952226517,5.87087993629634,1.0,60.736794999999994,41095.92896404306,86772.04017428232,60.66236838299112
436,1992.0,20037.0,66763.0,21.494580541532816,30.036652134006424,6.149250000000001,0.0,16.598898000000002,46663.86686012793,107602.30151312491,69.49226804123711
437,1992.0,20021.0,66770.0,12.349204865608268,38.57130839998397,6.38658371040724,0.0,17.964804,48272.82971050112,97653.43118705128,87.97619496026215
438,1992.0,20133.0,66771.0,19.141670854109492,33.62769767951246,5.6090902483343426,0.0,183.067918,51559.12289862195,78367.2700058235,85.1460776057524
439,1992.0,20021.0,66773.0,13.441478601903388,38.21462674414301,9.590769230769231,0.0,80.222975,39192.52576582305,59769.1529064641,83.73109047892171
440,1992.0,20133.0,66776.0,16.61741862608271,37.909849527490685,5.5270523394131645,0.0,11.176198,50869.73486754919,74853.84558705425,86.46459707095404
441,1992.0,20021.0,66778.0,6.514269514269515,39.47502047502048,9.662477183833117,0.0,0.389398,33946.2959952616,29119.68231687732,83.99806856591019
442,1992.0,20021.0,66781.0,16.694784242811046,38.0870297486083,7.020029343953049,0.0,110.94413,45636.807809584716,63795.839991822824,86.84408139705965
443,1992.0,20021.0,66782.0,11.977923076923076,37.676384615384606,9.065783267827063,0.0,0.766729,43911.76325901776,60611.37490784702,80.15377358490566
444,1992.0,20073.0,66863.0,6.967999999999999,32.074999999999996,3.5509999999999997,0.0,2.320969,37933.988855502546,51047.503995390674,81.94
445,1992.0,20125.0,67335.0,15.644722531699294,35.96844660194175,11.721914710933028,0.0,128.174942,41591.09275675132,60264.8972646273,77.69818229635547
446,1992.0,20093.0,67860.0,20.084259873957873,30.022144352270992,3.0167407407407403,1.0,1522.091609,69599.84912884822,131777.46334304058,70.46669937864283
447,1992.0,20055.0,67868.0,19.93113107641854,32.540327264031696,2.3449999999999998,0.0,150.735016,68354.97601967858,93314.5866138155,80.01342281879195
448,1992.0,20057.0,67876.0,23.38455850813946,34.143785616536285,2.5009175304191076,0.0,429.643249,53818.18028660855,106449.10364243822,80.53527268995947
449,1992.0,20075.0,67878.0,20.077951836596764,30.8628206530922,1.5313146067415728,1.0,1903.862868,49816.80418579424,104134.21557731494,69.95958394235019
450,1992.0,20057.0,67882.0,17.303545917714228,33.47819452622955,2.1439999999999997,0.0,260.411381,57198.059496247086,143705.26672324297,72.6508852310651
451,1992.0,20125.0,67340.0,13.582967741935484,34.64816129032258,10.812307060755336,0.0,2.060589,45112.47009769086,66147.75635628392,75.23427745664739
452,1992.0,20099.0,67341.0,11.333260073260073,43.55025641025641,19.346671607225566,0.0,57.295857,59365.85086120623,75322.32895415573,90.01934235976789
453,1992.0,20049.0,67349.0,13.544688315577803,40.83955846489539,5.186810218978103,1.0,603.495391,39944.85316781614,43846.92866294366,77.89832746478874
454,1992.0,20099.0,67354.0,13.446093866648969,43.48989498482008,13.384154713940372,0.0,145.69218600000002,44776.165080552135,45336.93213224512,81.55861739407455
455,1992.0,20099.0,67356.0,15.220744069065885,36.832827208116086,12.300342847449004,1.0,10.432704,42876.62028983903,67042.28789118656,77.57453879770482
456,1992.0,20099.0,67357.0,21.050175185520004,30.323486397360686,12.631149679346974,1.0,324.074322,49129.66218447975,73082.25157439403,70.0509564796747
457,1992.0,20125.0,67363.0,14.361999999999998,36.452999999999996,4.3549999999999995,0.0,5.639977,53548.09587341057,133653.0007581762,72.21
458,1992.0,20125.0,67364.0,16.037925925925926,31.703000000000003,11.100283018867923,0.0,12.19165,45140.046084815716,63861.30693432802,73.02758241758241
459,1992.0,20173.0,67001.0,20.040955973515526,36.7792344825767,5.64611268603827,0.0,61.303312,74231.74048802827,172833.78050661343,91.05438325613312
460,1992.0,20015.0,67042.0,22.037375752318493,31.152011880880615,3.4296967862133205,4.0,663.6205,53969.168836246536,111058.72495910783,67.94268842563991
461,1992.0,20073.0,67045.0,16.70982000279594,39.902802419056954,6.669968165686742,2.0,1144.516412,41788.82427193532,65806.48008452094,71.83515929867335
462,1992.0,20073.0,67047.0,11.7510162601626,51.15712153956982,8.834987915407854,0.0,135.50018899999998,38883.605524061124,52702.6638900777,84.64630772504789
463,1992.0,20173.0,67055.0,22.2,32.0,4.5,0.0,2.249995,55570.355930415,131323.39974522858,63.7
464,1992.0,20173.0,67067.0,26.88433295063146,30.532996555683123,5.615493512696012,0.0,11.753847,78286.9850112315,158852.9237730212,72.58522673031025
465,1992.0,20015.0,67072.0,9.607653161088276,40.128727082925565,2.9223953850142594,0.0,277.51358500000003,39540.2689810152,47169.73671647737,81.49513912168956
466,1992.0,20015.0,67074.0,19.981163065387175,35.29422757109026,3.051491988237412,0.0,463.462838,60133.258949872965,92009.6428010732,77.90109890109892
467,1992.0,20173.0,67101.0,19.182044380869925,37.028272571568394,6.754092685044498,1.0,38.841478,76394.65500261955,159290.97677229758,87.52202708958679
468,1992.0,20173.0,67108.0,16.87758691282662,39.59444465123204,5.37825592361193,0.0,60.107539,64145.351356450126,122603.00000918932,79.55040871934605
469,1992.0,20073.0,67122.0,23.435256926796008,44.179755780078104,3.5509999999999997,0.0,121.788399,59041.919987967754,20559.508220235333,74.46754563894524
470,1992.0,20015.0,67132.0,13.666795665634677,41.19601393188855,3.3437362540429283,0.0,224.881596,65044.01968548265,84885.99529741268,77.97557364914879
471,1992.0,20079.0,67135.0,18.65109098919023,36.07727582201931,3.879614324371678,0.0,147.200307,73452.21374877436,125211.72391579633,81.09764597164386
472,1992.0,20073.0,67137.0,8.350722165628232,50.38790046828236,6.19619056261343,0.0,75.606342,46446.136139809685,38134.61651206901,85.02921266639407
473,1992.0,20015.0,67144.0,19.406847081615062,37.191752721065434,3.270957049815173,0.0,116.746204,71002.6637021521,114644.323558088,85.97735560812143
474,1992.0,20173.0,67147.0,32.9129465612816,30.76833621282298,3.8055243545381954,3.0,19.030153,87096.6220145907,197610.8027496397,88.80728610418892
475,1992.0,20173.0,67202.0,12.32722007722008,35.72477972477973,41.11716456917696,0.0,2.562503,20751.060347388433,62043.99912375592,2.6288481643726724
476,1992.0,20173.0,67203.0,24.800339424783047,31.48107199112657,7.763228105448786,2.0,18.373313,54174.88789747088,126726.48576067005,52.869925246833525
477,1992.0,20173.0,67204.0,19.39207145163509,31.397622538313108,6.861482961181327,0.0,41.714086,62322.98135676555,136035.5547723076,74.35570926164418
478,1992.0,20173.0,67205.0,25.24943110833482,34.27846689273604,4.647226863046824,0.0,45.708453000000006,92905.60120629848,213419.6472462401,84.81015506232896
479,1992.0,20173.0,67206.0,52.167886486061484,16.0933472360647,4.819326580205499,0.0,26.613915000000002,95299.08611633025,302883.75968817587,65.64403265742024
480,1992.0,20173.0,67207.0,36.50867659591337,23.861358481776662,5.8119655573054,0.0,26.02596,67912.8943153795,179742.872526486,44.051565467342236
481,1992.0,20173.0,67208.0,36.854075213561025,21.78945326226371,7.660962325767102,0.0,12.9166,60191.26872172995,148461.73901582384,61.533438326694046
482,1992.0,20173.0,67209.0,25.45130119357606,32.35240596637517,5.83695585440725,2.0,32.269434000000004,76434.72904947794,172713.92274244153,66.24344390855697
483,1992.0,20173.0,67210.0,15.254138850174598,31.732532953441645,8.737150669312951,0.0,35.120523999999996,53101.25558313687,168049.37777466493,34.539365925478
484,1993.0,29097.0,64804.0,21.870502738615944,31.436822475246878,6.802011492159167,0.0,44.864311,34525.91048474529,76918.491832,68.59913929872529
485,1993.0,20155.0,67501.0,13.11076551652478,34.80340831529031,8.090057572079601,2.0,476.88942599999996,28600.775347685078,47483.121754399996,61.96588927504963
486,1993.0,20155.0,67502.0,33.57669365970868,26.057787916942917,5.193768945155527,0.0,185.213679,46333.06906373163,96361.2302672,76.37623829610115
487,1993.0,20155.0,67505.0,14.63802863802864,33.74891774891775,5.403374966496918,0.0,7.2451669999999995,29915.174898324498,69381.12261440001,68.04571619874828
488,1993.0,20155.0,67510.0,14.9094537291095,33.65946620104764,4.781688149688149,0.0,140.125832,42049.19597869038,35646.356836,88.07045009784736
489,1993.0,20047.0,67519.0,14.371836876960614,29.065179505054026,3.1862488479262674,0.0,172.854773,25956.283158964958,17371.3249528,74.09718670076727
490,1993.0,20155.0,67522.0,25.660939176087812,30.507160103434458,3.1045057121096726,0.0,37.123894,44477.9789484434,71654.2070512,84.42027999350283
491,1993.0,20145.0,67529.0,27.06230988593156,29.050142585551324,1.848,0.0,282.559194,38127.181859236254,24283.0852968,79.99094120844279
492,1993.0,20155.0,67543.0,21.630208333333336,32.953125,4.779686577854176,0.0,239.063454,41907.3989132012,76451.30060239999,73.47559064259592
493,1993.0,20047.0,67547.0,17.35643231790817,36.55526272726489,2.898271247739602,1.0,671.716509,30181.207416315534,40887.5836632,76.55244834759112
494,1993.0,20145.0,67550.0,23.73977499445799,31.520505431168257,9.9811136738056,1.0,807.997433,35475.29391788532,55192.215305599995,71.52166931136998
495,1993.0,20047.0,67552.0,16.525036530168574,35.68024519761931,3.4685357142857143,0.0,497.44597000000005,36660.418993557534,40057.752536800006,74.5586844535431
496,1993.0,20185.0,67557.0,18.05259792166267,30.915267785771377,3.156923076923077,0.0,23.77471,30096.21221514531,35805.33448,71.72094369662759
497,1993.0,20155.0,67561.0,19.77274865415774,30.94775170299134,6.372670220868241,0.0,168.422147,33025.252572978636,50131.73516799999,76.4228021799075
498,1993.0,20047.0,67563.0,30.319688109161795,31.559454191033137,2.598872656755009,0.0,144.339203,39709.67279733383,34331.5745488,73.3550135501355
499,1993.0,20155.0,67566.0,16.185326224930186,42.74069560802234,4.697934065934065,0.0,153.624437,30190.934908108156,54957.0423048,79.14681764935574
500,1993.0,20155.0,67568.0,20.946912590216517,28.501684041700084,2.6320000000000006,0.0,166.297525,31469.951480506832,46708.00171999999,77.08600770218229
501,1993.0,20185.0,67576.0,28.285495635708443,28.910199920652857,5.72732727884292,0.0,828.132151,32169.866403045835,44742.84608799999,75.31617576682636
502,1993.0,20185.0,67578.0,20.182689670551632,36.318078008494446,6.9612429990966564,1.0,576.420192,27575.214118875345,26754.8187448,77.57599841049075
503,1993.0,20155.0,67581.0,19.701561596298436,36.22987538777012,6.090193979933111,1.0,246.54450099999997,32307.24597375052,27152.7032848,72.26395409494002
504,1993.0,20057.0,67801.0,22.260919456030873,24.61160921339183,4.560216330225941,1.0,980.669235,36392.02936857668,76511.02493599999,62.912694066524196
505,1993.0,20069.0,67835.0,24.928663738838054,28.98626971728416,2.404300105985385,1.0,524.8469769999999,41026.913519777874,81674.7674984,72.86843245342776
506,1993.0,20075.0,67836.0,16.808158415841586,31.43730693069307,2.3605714285714288,0.0,160.143519,39869.01372138398,52520.66432552407,73.5911111111111
507,1993.0,20093.0,67838.0,17.05803101728496,25.934713397554145,4.663611650485437,0.0,42.630294,35240.94024955708,66824.0290632,70.57293692692413
508,1993.0,20069.0,67841.0,26.925726884387483,31.64172523081163,2.363023986765922,0.0,65.546809,43685.98653036852,49332.410662400005,79.92347826086959
509,1993.0,20057.0,67843.0,14.216427184466019,31.980815533980582,3.3,0.0,0.447309,31792.483804862644,71641.46334772123,74.10814814814815
510,1993.0,20055.0,67846.0,19.408121477212934,25.5220595424551,5.926966118130428,2.0,1945.7835579999999,38613.21938519342,85953.825452,61.7865729792933
511,1993.0,20055.0,67851.0,17.482494442494446,30.10061698061698,4.0022936833470055,0.0,553.423253,46437.13316605123,78526.02080879999,72.88094969192737
512,1993.0,20069.0,67853.0,23.83324614937518,30.367916303400172,2.0623673469387755,1.0,126.509825,41223.37168291768,67908.6515912,67.23216822961069
513,1993.0,20083.0,67854.0,26.36325013276686,33.93994512303062,1.7880469289164942,1.0,1452.02016,35879.63094642951,47005.9040416,80.55631810050414
514,1993.0,20075.0,67857.0,16.16568047337278,37.97869822485206,1.5120000000000002,0.0,516.936498,32554.460849556326,44171.245916,79.3674525589419
515,1993.0,20015.0,67002.0,32.53333003272288,26.513257414832538,4.092952380952382,1.0,95.560921,54993.08114430023,127024.73362079999,80.19972549732938
516,1993.0,20015.0,67010.0,21.771485698001975,34.74735706177211,4.840043864848844,3.0,271.482714,44588.8676819121,86926.1631992,75.56582014331838
517,1993.0,20015.0,67012.0,9.97260273972603,67.78082191780821,3.1920000000000006,0.0,25.072269,13159.91147759276,6745.1035821840005,99.99999999999999
518,1993.0,20173.0,67016.0,12.63164580152672,49.27267175572519,4.027724560914413,0.0,0.781857,41734.473689492974,60146.997592799984,86.48947508659738
519,1993.0,20015.0,67017.0,23.629482433318408,34.049560611123475,3.750730158730159,1.0,149.469253,53216.15798055068,92767.9231304,83.25413730951992
520,1993.0,20079.0,67020.0,19.46964931852355,37.06836882184606,3.3487619806186113,1.0,210.077269,37889.31030928115,55196.22441999999,72.86267431366268
521,1993.0,20173.0,67030.0,21.13360083740405,36.36901605024424,4.590847323198943,0.0,105.01244799999999,51143.09912030642,102756.8304392,82.38788863418867
522,1993.0,20173.0,67212.0,35.94855153932952,26.53086081474998,7.50601896805689,0.0,32.871644,55083.491217179784,108009.37265759998,70.88674315951621
523,1993.0,20173.0,67213.0,13.49698951179351,38.98304051821424,15.816295964023974,0.0,16.789151,29662.080917854153,52150.17059359999,52.008805148178816
524,1993.0,20173.0,67216.0,11.74187057804169,40.14544839367581,13.281109565871079,1.0,31.76775,37657.31489160753,62065.0331904,69.74912982506305
525,1993.0,20173.0,67228.0,26.040545090180363,28.220280561122248,5.9,0.0,20.569998000000002,43100.49561567469,102749.64396086361,75.6579359430605
526,1993.0,20173.0,67230.0,53.69033001404026,16.426314257577744,5.000193552000299,0.0,25.560541,90178.07896038037,176719.77678559997,93.9492620410736
527,1993.0,20173.0,67232.0,43.628465116279074,17.335813953488373,5.9,0.0,8.951839,63603.42261091982,116607.45207854011,85.47999999999999
528,1993.0,8099.0,81041.0,12.461154908698873,25.06987399770905,4.162756484707704,0.0,1187.727529,26782.687161102793,52510.80223599999,61.16209563994375
529,1993.0,8099.0,81043.0,13.220298507462688,36.931343283582095,15.371428571428572,0.0,3.678185,23404.273470388212,15144.543582183998,80.48351648351648
530,1993.0,8099.0,81047.0,18.997043818533125,29.476156517110304,4.191671059567739,1.0,1547.145131,28915.682191381744,28602.099398399994,71.34136281141726
531,1993.0,20173.0,67211.0,15.425039586427578,36.64470295701088,14.164767302440092,0.0,13.305171,30342.368636275496,56429.22854719999,53.9201586843373
532,1993.0,20173.0,67214.0,11.25452509753661,29.907376513539965,21.179137213961663,2.0,14.175158999999999,20598.935322787085,40159.44127279999,43.251490494319995
533,1993.0,20173.0,67215.0,29.54939118958373,34.355790482124256,9.192745682322009,0.0,42.969796,59640.484606160826,103982.38589919999,96.56102705934919
534,1993.0,20173.0,67217.0,13.431197543240554,41.128612198171346,11.043185912976904,2.0,37.946002,41221.703548498095,69825.11349999999,73.13288615052222
535,1993.0,20173.0,67218.0,27.58694054704963,29.91471698157933,14.032810626696264,1.0,12.942649000000001,34718.77415015831,72174.53568399999,54.856239743006995
536,1993.0,20173.0,67219.0,12.089568658858704,34.32020699055546,16.112595438175273,0.0,37.56262,34513.84714682333,55791.601892,70.64172326568963
537,1993.0,20173.0,67220.0,41.2997785361695,20.928441838462625,12.300095977540906,0.0,19.03891,50938.76089776871,104510.5903704,66.22723609991942
538,1993.0,20173.0,67223.0,24.083789473684206,42.50105263157894,5.9,0.0,9.596532,67788.40014035086,104137.05941585003,85.47999999999999
539,1993.0,20173.0,67226.0,60.106558441178706,12.409069537605042,5.808573911451328,0.0,69.775961,73957.57392082513,165441.5879632,70.36780298836229
540,1993.0,20173.0,67227.0,9.767999999999999,41.55169811320754,5.9,0.0,14.218214999999999,31477.339360550908,51960.9157340683,85.47999999999999
541,1993.0,20173.0,67235.0,35.64894505081367,24.144603020091704,9.075267726840814,0.0,28.517765,75135.56959827365,151869.67738719998,93.72358504027916
542,1993.0,20125.0,67301.0,23.87311605897665,29.23025761705288,9.396693876864607,1.0,543.0393349999999,32918.38037217536,58361.442132799995,71.07664011349601
543,1993.0,20205.0,66710.0,15.700356216934006,41.68898818933597,8.909091826619806,0.0,180.652601,27302.946489710335,24521.849802399996,87.53773882389088
544,1993.0,20021.0,66713.0,16.07825809416957,39.562769988837594,8.742461538461539,0.0,153.613351,26862.92042642904,52361.7086848,70.38498903364571
545,1993.0,20037.0,66724.0,11.900422290928283,40.34209335645879,8.717960530310698,0.0,34.180904999999996,26772.50566495607,21114.285640800004,80.77879903737423
546,1993.0,20021.0,66725.0,18.645964011361574,38.145305432817125,6.555589743589743,0.0,608.0616719999999,27625.133095351182,45421.290627999995,75.25437525437526
547,1993.0,20021.0,66728.0,13.504375690607734,36.34371270718232,7.7,0.0,3.4123089999999996,26882.084705882353,43849.54873264712,85.17627118644069
548,1993.0,20037.0,66735.0,15.3439723183391,34.58865051903115,6.145151848937845,0.0,9.809949000000001,26536.19486225474,49137.18951613729,71.38607594936708
549,1993.0,20205.0,66736.0,18.044012101926583,38.27670104339272,6.568519781566922,1.0,42.692068,27436.261661161898,41699.6548584,77.90737861574434
550,1993.0,20021.0,66739.0,11.192579943787452,38.188865673224804,9.065809436387003,0.0,178.52069,27334.02983090967,45305.423903999996,76.10645568603866
551,1993.0,20133.0,66740.0,23.406896401165774,33.04627072577036,5.619692307692307,1.0,116.028397,36029.29249922364,29582.889939999997,86.2396956246037
552,1993.0,20037.0,66743.0,20.080586606143736,33.22802237310689,4.999138211382114,2.0,383.826183,35824.76230077504,52991.744282399995,79.19916422672225
553,1993.0,20037.0,66753.0,17.551212734997115,36.96512792763808,6.5770674318507885,0.0,127.537292,32843.16147333293,43766.49922639999,81.87240143369175
554,1993.0,20205.0,66757.0,16.60865352323591,34.944113809411085,6.003497921862011,1.0,66.255176,28446.739414836902,39907.654858400005,71.52697638349406
555,1993.0,20037.0,66760.0,22.972,26.58,3.528,0.0,1.9701810000000002,37167.62555895236,75916.5906319834,80.5
