,YEAR,COUNTY,NGROUP,AVG_WAGE
5443,2000.0,20125.0,4.0,47857.719710535
5444,2000.0,20125.0,5.0,56155.014982715
5445,2000.0,20125.0,6.0,39541.14909194
5446,2000.0,20125.0,7.0,39541.14909194
5447,2000.0,20125.0,8.0,39541.14909194
5448,2000.0,20125.0,9.0,78207.49400043
5449,2000.0,20125.0,10.0,53941.3155829
5450,2000.0,20125.0,11.0,40565.707889845
5451,2000.0,20125.0,12.0,46501.03186671
5452,2000.0,20125.0,13.0,46501.03186671
5453,2000.0,20125.0,14.0,46501.03186671
5454,2000.0,20125.0,15.0,40279.54313153
5455,2000.0,20125.0,16.0,40279.54313153
5456,2000.0,20125.0,17.0,15765.750648515
5457,2000.0,20125.0,18.0,15765.750648515
5458,2000.0,20125.0,19.0,30268.22474737
5459,2000.0,20125.0,20.0,30268.22474737
5460,2000.0,20099.0,1.0,43522.249486115
5461,2000.0,20099.0,2.0,43522.249486115
5462,2000.0,20099.0,3.0,39541.14909194
5463,2000.0,20099.0,4.0,47857.719710535
5464,2000.0,20099.0,5.0,56155.014982715
5465,2000.0,20099.0,6.0,39541.14909194
5466,2000.0,20099.0,7.0,39541.14909194
5467,2000.0,20099.0,8.0,39541.14909194
5468,2000.0,20099.0,9.0,78207.49400043
5469,2000.0,20099.0,10.0,53941.3155829
5470,2000.0,20099.0,11.0,40565.707889845
5471,2000.0,20099.0,12.0,46501.03186671
5472,2000.0,20099.0,13.0,46501.03186671
5473,2000.0,20099.0,14.0,46501.03186671
5474,2000.0,20099.0,15.0,40279.54313153
5475,2000.0,20099.0,16.0,40279.54313153
5476,2000.0,20099.0,17.0,15765.750648515
5477,2000.0,20099.0,18.0,15765.750648515
5478,2000.0,20099.0,19.0,30268.22474737
5479,2000.0,20099.0,20.0,30268.22474737
5480,2000.0,20093.0,1.0,43522.249486115
5481,2000.0,20093.0,2.0,43522.249486115
5482,2000.0,20093.0,3.0,39541.14909194
5483,2000.0,20093.0,4.0,47857.719710535
5484,2000.0,20093.0,5.0,56155.014982715
5485,2000.0,20093.0,6.0,39541.14909194
5486,2000.0,20093.0,7.0,39541.14909194
5487,2000.0,20093.0,8.0,39541.14909194
5488,2000.0,20093.0,9.0,78207.49400043
5489,2000.0,20093.0,10.0,53941.3155829
5490,2000.0,20093.0,11.0,40565.707889845
5491,2000.0,20093.0,12.0,46501.03186671
5492,2000.0,20093.0,13.0,46501.03186671
5493,2000.0,20093.0,14.0,46501.03186671
5494,2000.0,20093.0,15.0,40279.54313153
5495,2000.0,20093.0,16.0,40279.54313153
5496,2000.0,20093.0,17.0,15765.750648515
5497,2000.0,20093.0,18.0,15765.750648515
5498,2000.0,20093.0,19.0,30268.22474737
5499,2000.0,20093.0,20.0,30268.22474737
5500,2000.0,20083.0,1.0,43522.249486115
5501,2000.0,20083.0,2.0,43522.249486115
5502,2000.0,20083.0,3.0,39541.14909194
5503,2000.0,20083.0,4.0,47857.719710535
5504,2000.0,20083.0,5.0,56155.014982715
5505,2000.0,20083.0,6.0,39541.14909194
5506,2000.0,20083.0,7.0,39541.14909194
5507,2000.0,20083.0,8.0,39541.14909194
5508,2000.0,20083.0,9.0,78207.49400043
5509,2000.0,20083.0,10.0,53941.3155829
5510,2000.0,20083.0,11.0,40565.707889845
5511,2000.0,20083.0,12.0,46501.03186671
5512,2000.0,20083.0,13.0,46501.03186671
5513,2000.0,20083.0,14.0,46501.03186671
5514,2000.0,20083.0,15.0,40279.54313153
5515,2000.0,20083.0,16.0,40279.54313153
5516,2000.0,20083.0,17.0,15765.750648515
5517,2000.0,20083.0,18.0,15765.750648515
5518,2000.0,20083.0,19.0,30268.22474737
5519,2000.0,20083.0,20.0,30268.22474737
5520,2000.0,20079.0,1.0,43522.249486115
5521,2000.0,20079.0,2.0,43522.249486115
5522,2000.0,20079.0,3.0,39541.14909194
5523,2000.0,20079.0,4.0,47857.719710535
5524,2000.0,20079.0,5.0,56155.014982715
5525,2000.0,20079.0,6.0,39541.14909194
5526,2000.0,20079.0,7.0,39541.14909194
5527,2000.0,20079.0,8.0,39541.14909194
5528,2000.0,20079.0,9.0,78207.49400043
5529,2000.0,20079.0,10.0,53941.3155829
5530,2000.0,20079.0,11.0,40565.707889845
5531,2000.0,20079.0,12.0,46501.03186671
5532,2000.0,20079.0,13.0,46501.03186671
5533,2000.0,20079.0,14.0,46501.03186671
5534,2000.0,20079.0,15.0,40279.54313153
5535,2000.0,20079.0,16.0,40279.54313153
5536,2000.0,20079.0,17.0,15765.750648515
5537,2000.0,20079.0,18.0,15765.750648515
5538,2000.0,20079.0,19.0,30268.22474737
5539,2000.0,20079.0,20.0,30268.22474737
5540,2000.0,20075.0,1.0,43522.249486115
5541,2000.0,20075.0,2.0,43522.249486115
5542,2000.0,20075.0,3.0,39541.14909194
5543,2000.0,20075.0,4.0,47857.719710535
5544,2000.0,20075.0,5.0,56155.014982715
5545,2000.0,20075.0,6.0,39541.14909194
5546,2000.0,20075.0,7.0,39541.14909194
5547,2000.0,20075.0,8.0,39541.14909194
5548,2000.0,20075.0,9.0,78207.49400043
5549,2000.0,20075.0,10.0,53941.3155829
5550,2000.0,20075.0,11.0,40565.707889845
5551,2000.0,20075.0,12.0,46501.03186671
5552,2000.0,20075.0,13.0,46501.03186671
5553,2000.0,20075.0,14.0,46501.03186671
5554,2000.0,20075.0,15.0,40279.54313153
5555,2000.0,20075.0,16.0,40279.54313153
5556,2000.0,20075.0,17.0,15765.750648515
5557,2000.0,20075.0,18.0,15765.750648515
5558,2000.0,20075.0,19.0,30268.22474737
5559,2000.0,20075.0,20.0,30268.22474737
5560,2000.0,20073.0,1.0,43522.249486115
5561,2000.0,20073.0,2.0,43522.249486115
5562,2000.0,20073.0,3.0,39541.14909194
5563,2000.0,20073.0,4.0,47857.719710535
5564,2000.0,20073.0,5.0,56155.014982715
5565,2000.0,20073.0,6.0,39541.14909194
5566,2000.0,20073.0,7.0,39541.14909194
5567,2000.0,20073.0,8.0,39541.14909194
5568,2000.0,20073.0,9.0,78207.49400043
5569,2000.0,20073.0,10.0,53941.3155829
5570,2000.0,20073.0,11.0,40565.707889845
5571,2000.0,20073.0,12.0,46501.03186671
5572,2000.0,20073.0,13.0,46501.03186671
5573,2000.0,20073.0,14.0,46501.03186671
5574,2000.0,20073.0,15.0,40279.54313153
5575,2000.0,20073.0,16.0,40279.54313153
5576,2000.0,20073.0,17.0,15765.750648515
5577,2000.0,20073.0,18.0,15765.750648515
5578,2000.0,20073.0,19.0,30268.22474737
5579,2000.0,20073.0,20.0,30268.22474737
5580,2000.0,20069.0,1.0,43522.249486115
5581,2000.0,20069.0,2.0,43522.249486115
5582,2000.0,20069.0,3.0,39541.14909194
5583,2000.0,20069.0,4.0,47857.719710535
5584,2000.0,20069.0,5.0,56155.014982715
5585,2000.0,20069.0,6.0,39541.14909194
5586,2000.0,20069.0,7.0,39541.14909194
5587,2000.0,20069.0,8.0,39541.14909194
5588,2000.0,20069.0,9.0,78207.49400043
5589,2000.0,20069.0,10.0,53941.3155829
5590,2000.0,20069.0,11.0,40565.707889845
5591,2000.0,20069.0,12.0,46501.03186671
5592,2000.0,20069.0,13.0,46501.03186671
5593,2000.0,20069.0,14.0,46501.03186671
5594,2000.0,20069.0,15.0,40279.54313153
5595,2000.0,20069.0,16.0,40279.54313153
5596,2000.0,20069.0,17.0,15765.750648515
5597,2000.0,20069.0,18.0,15765.750648515
5598,2000.0,20069.0,19.0,30268.22474737
5599,2000.0,20069.0,20.0,30268.22474737
5600,2000.0,20057.0,1.0,43522.249486115
5601,2000.0,20057.0,2.0,43522.249486115
5602,2000.0,20057.0,3.0,39541.14909194
5603,2000.0,20057.0,4.0,47857.719710535
5604,2000.0,20057.0,5.0,56155.014982715
5605,2000.0,20057.0,6.0,39541.14909194
5606,2000.0,20057.0,7.0,39541.14909194
5607,2000.0,20057.0,8.0,39541.14909194
5608,2000.0,20057.0,9.0,78207.49400043
5609,2000.0,20057.0,10.0,53941.3155829
5610,2000.0,20057.0,11.0,40565.707889845
5611,2000.0,20057.0,12.0,46501.03186671
5612,2000.0,20057.0,13.0,46501.03186671
5613,2000.0,20057.0,14.0,46501.03186671
5614,2000.0,20057.0,15.0,40279.54313153
5615,2000.0,20057.0,16.0,40279.54313153
5616,2000.0,20057.0,17.0,15765.750648515
5617,2000.0,20057.0,18.0,15765.750648515
5618,2000.0,20057.0,19.0,30268.22474737
5619,2000.0,20057.0,20.0,30268.22474737
5620,2000.0,20055.0,1.0,43522.249486115
5621,2000.0,20055.0,2.0,43522.249486115
5622,2000.0,20055.0,3.0,39541.14909194
5623,2000.0,20055.0,4.0,47857.719710535
5624,2000.0,20055.0,5.0,56155.014982715
5625,2000.0,20055.0,6.0,39541.14909194
5626,2000.0,20055.0,7.0,39541.14909194
5627,2000.0,20055.0,8.0,39541.14909194
5628,2000.0,20055.0,9.0,78207.49400043
5629,2000.0,20055.0,10.0,53941.3155829
5630,2000.0,20055.0,11.0,40565.707889845
5631,2000.0,20055.0,12.0,46501.03186671
5632,2000.0,20055.0,13.0,46501.03186671
5633,2000.0,20055.0,14.0,46501.03186671
5634,2000.0,20055.0,15.0,40279.54313153
5635,2000.0,20055.0,16.0,40279.54313153
5636,2000.0,20055.0,17.0,15765.750648515
5637,2000.0,20055.0,18.0,15765.750648515
5638,2000.0,20055.0,19.0,30268.22474737
5639,2000.0,20055.0,20.0,30268.22474737
5640,2000.0,20049.0,1.0,43522.249486115
5641,2000.0,20049.0,2.0,43522.249486115
5642,2000.0,20049.0,3.0,39541.14909194
5643,2000.0,20049.0,4.0,47857.719710535
5644,2000.0,20049.0,5.0,56155.014982715
5645,2000.0,20049.0,6.0,39541.14909194
5646,2000.0,20049.0,7.0,39541.14909194
5647,2000.0,20049.0,8.0,39541.14909194
5648,2000.0,20049.0,9.0,78207.49400043
5649,2000.0,20049.0,10.0,53941.3155829
5650,2000.0,20049.0,11.0,40565.707889845
5651,2000.0,20049.0,12.0,46501.03186671
5652,2000.0,20049.0,13.0,46501.03186671
5653,2000.0,20049.0,14.0,46501.03186671
5654,2000.0,20049.0,15.0,40279.54313153
5655,2000.0,20049.0,16.0,40279.54313153
5656,2000.0,20049.0,17.0,15765.750648515
5657,2000.0,20049.0,18.0,15765.750648515
5658,2000.0,20049.0,19.0,30268.22474737
5659,2000.0,20049.0,20.0,30268.22474737
5660,2000.0,20047.0,1.0,43522.249486115
5661,2000.0,20047.0,2.0,43522.249486115
5662,2000.0,20047.0,3.0,39541.14909194
5663,2000.0,20047.0,4.0,47857.719710535
5664,2000.0,20047.0,5.0,56155.014982715
5665,2000.0,20047.0,6.0,39541.14909194
5666,2000.0,20047.0,7.0,39541.14909194
5667,2000.0,20047.0,8.0,39541.14909194
5668,2000.0,20047.0,9.0,78207.49400043
5669,2000.0,20047.0,10.0,53941.3155829
5670,2000.0,20047.0,11.0,40565.707889845
5671,2000.0,20047.0,12.0,46501.03186671
5672,2000.0,20047.0,13.0,46501.03186671
5673,2000.0,20047.0,14.0,46501.03186671
5674,2000.0,20047.0,15.0,40279.54313153
5675,2000.0,20047.0,16.0,40279.54313153
5676,2000.0,20047.0,17.0,15765.750648515
5677,2000.0,20047.0,18.0,15765.750648515
5678,2000.0,20047.0,19.0,30268.22474737
5679,2000.0,20047.0,20.0,30268.22474737
5680,2000.0,20037.0,1.0,43522.249486115
5681,2000.0,20037.0,2.0,43522.249486115
5682,2000.0,20037.0,3.0,39541.14909194
5683,2000.0,20037.0,4.0,47857.719710535
5684,2000.0,20037.0,5.0,56155.014982715
5685,2000.0,20037.0,6.0,39541.14909194
5686,2000.0,20037.0,7.0,39541.14909194
5687,2000.0,20037.0,8.0,39541.14909194
5688,2000.0,20037.0,9.0,78207.49400043
5689,2000.0,20037.0,10.0,53941.3155829
5690,2000.0,20037.0,11.0,40565.707889845
5691,2000.0,20037.0,12.0,46501.03186671
5692,2000.0,20037.0,13.0,46501.03186671
5693,2000.0,20037.0,14.0,46501.03186671
5694,2000.0,20037.0,15.0,40279.54313153
5695,2000.0,20037.0,16.0,40279.54313153
5696,2000.0,20037.0,17.0,15765.750648515
5697,2000.0,20037.0,18.0,15765.750648515
5698,2000.0,20037.0,19.0,30268.22474737
5699,2000.0,20037.0,20.0,30268.22474737
5700,2000.0,20021.0,1.0,43522.249486115
5701,2000.0,20021.0,2.0,43522.249486115
5702,2000.0,20021.0,3.0,39541.14909194
5703,2000.0,20021.0,4.0,47857.719710535
5704,2000.0,20021.0,5.0,56155.014982715
5705,2000.0,20021.0,6.0,39541.14909194
5706,2000.0,20021.0,7.0,39541.14909194
5707,2000.0,20021.0,8.0,39541.14909194
5708,2000.0,20021.0,9.0,78207.49400043
5709,2000.0,20021.0,10.0,53941.3155829
5710,2000.0,20021.0,11.0,40565.707889845
5711,2000.0,20021.0,12.0,46501.03186671
5712,2000.0,20021.0,13.0,46501.03186671
5713,2000.0,20021.0,14.0,46501.03186671
5714,2000.0,20021.0,15.0,40279.54313153
5715,2000.0,20021.0,16.0,40279.54313153
5716,2000.0,20021.0,17.0,15765.750648515
5717,2000.0,20021.0,18.0,15765.750648515
5718,2000.0,20021.0,19.0,30268.22474737
5719,2000.0,20021.0,20.0,30268.22474737
5720,2000.0,20015.0,1.0,43522.249486115
5721,2000.0,20015.0,2.0,43522.249486115
5722,2000.0,20015.0,3.0,39541.14909194
5723,2000.0,20015.0,4.0,47857.719710535
5724,2000.0,20015.0,5.0,56155.014982715
5725,2000.0,20015.0,6.0,39541.14909194
5726,2000.0,20015.0,7.0,39541.14909194
5727,2000.0,20015.0,8.0,39541.14909194
5728,2000.0,20015.0,9.0,78207.49400043
5729,2000.0,20015.0,10.0,53941.3155829
5730,2000.0,20015.0,11.0,40565.707889845
5731,2000.0,20015.0,12.0,46501.03186671
5732,2000.0,20015.0,13.0,46501.03186671
5733,2000.0,20015.0,14.0,46501.03186671
5734,2000.0,20015.0,15.0,40279.54313153
5735,2000.0,20015.0,16.0,40279.54313153
5736,2000.0,20015.0,17.0,15765.750648515
5737,2000.0,20015.0,18.0,15765.750648515
5738,2000.0,20015.0,19.0,30268.22474737
5739,2000.0,20015.0,20.0,30268.22474737
5740,2000.0,8099.0,1.0,55169.00687764
5741,2000.0,8099.0,2.0,55169.00687764
5742,2000.0,8099.0,3.0,48628.733567135
5743,2000.0,8099.0,4.0,55244.625544345
5744,2000.0,8099.0,5.0,68820.400296325
5745,2000.0,8099.0,6.0,48628.733567135
5746,2000.0,8099.0,7.0,48628.733567135
5747,2000.0,8099.0,8.0,48628.733567135
5748,2000.0,8099.0,9.0,106386.567740205
5749,2000.0,8099.0,10.0,68983.499381375
5750,2000.0,8099.0,11.0,54071.79485094
5751,2000.0,8099.0,12.0,68719.575407385
5752,2000.0,8099.0,13.0,68719.575407385
5753,2000.0,8099.0,14.0,68719.575407385
5754,2000.0,8099.0,15.0,47260.18397167
5755,2000.0,8099.0,16.0,47260.18397167
5756,2000.0,8099.0,17.0,22903.559697885
5757,2000.0,8099.0,18.0,22903.559697885
5758,2000.0,8099.0,19.0,36351.820619735
5759,2000.0,8099.0,20.0,36351.820619735
5760,2001.0,29145.0,1.0,46761.89809949401
5761,2001.0,29145.0,2.0,46761.89809949401
5762,2001.0,29145.0,3.0,41795.943466492005
5763,2001.0,29145.0,4.0,56313.031291402
5764,2001.0,29145.0,5.0,56434.187314978
5765,2001.0,29145.0,6.0,41795.943466492005
5766,2001.0,29145.0,7.0,41795.943466492005
5767,2001.0,29145.0,8.0,41795.943466492005
5768,2001.0,29145.0,9.0,65145.882343537996
5769,2001.0,29145.0,10.0,58146.237314795995
5770,2001.0,29145.0,11.0,44521.95399695201
5771,2001.0,29145.0,12.0,59936.17332977001
5772,2001.0,29145.0,13.0,59936.17332977001
5773,2001.0,29145.0,14.0,59936.17332977001
5774,2001.0,29145.0,15.0,45084.464106412
5775,2001.0,29145.0,16.0,45084.464106412
5776,2001.0,29145.0,17.0,20266.229610314
5777,2001.0,29145.0,18.0,20266.229610314
5778,2001.0,29145.0,19.0,31781.82118449
5779,2001.0,29145.0,20.0,31781.82118449
5780,2001.0,29097.0,1.0,46761.89809949401
5781,2001.0,29097.0,2.0,46761.89809949401
5782,2001.0,29097.0,3.0,41795.943466492005
5783,2001.0,29097.0,4.0,56313.031291402
5784,2001.0,29097.0,5.0,56434.187314978
5785,2001.0,29097.0,6.0,41795.943466492005
5786,2001.0,29097.0,7.0,41795.943466492005
5787,2001.0,29097.0,8.0,41795.943466492005
5788,2001.0,29097.0,9.0,65145.882343537996
5789,2001.0,29097.0,10.0,58146.237314795995
5790,2001.0,29097.0,11.0,44521.95399695201
5791,2001.0,29097.0,12.0,59936.17332977001
5792,2001.0,29097.0,13.0,59936.17332977001
5793,2001.0,29097.0,14.0,59936.17332977001
5794,2001.0,29097.0,15.0,45084.464106412
5795,2001.0,29097.0,16.0,45084.464106412
5796,2001.0,29097.0,17.0,20266.229610314
5797,2001.0,29097.0,18.0,20266.229610314
5798,2001.0,29097.0,19.0,31781.82118449
5799,2001.0,29097.0,20.0,31781.82118449
5800,2001.0,20205.0,1.0,43490.685462942005
5801,2001.0,20205.0,2.0,43490.685462942005
5802,2001.0,20205.0,3.0,39841.581419522
5803,2001.0,20205.0,4.0,48548.94944724
5804,2001.0,20205.0,5.0,56594.286346132
5805,2001.0,20205.0,6.0,39841.581419522
5806,2001.0,20205.0,7.0,39841.581419522
5807,2001.0,20205.0,8.0,39841.581419522
5808,2001.0,20205.0,9.0,65115.593337644
5809,2001.0,20205.0,10.0,54657.23230253
5810,2001.0,20205.0,11.0,40510.824216418005
5811,2001.0,20205.0,12.0,48198.462379038
5812,2001.0,20205.0,13.0,48198.462379038
5813,2001.0,20205.0,14.0,48198.462379038
5814,2001.0,20205.0,15.0,40823.810610656
5815,2001.0,20205.0,16.0,40823.810610656
5816,2001.0,20205.0,17.0,15962.306106138001
5817,2001.0,20205.0,18.0,15962.306106138001
5818,2001.0,20205.0,19.0,30065.44418383
5819,2001.0,20205.0,20.0,30065.44418383
5820,2001.0,20185.0,1.0,43490.685462942005
5821,2001.0,20185.0,2.0,43490.685462942005
5822,2001.0,20185.0,3.0,39841.581419522
5823,2001.0,20185.0,4.0,48548.94944724
5824,2001.0,20185.0,5.0,56594.286346132
5825,2001.0,20185.0,6.0,39841.581419522
5826,2001.0,20185.0,7.0,39841.581419522
5827,2001.0,20185.0,8.0,39841.581419522
5828,2001.0,20185.0,9.0,65115.593337644
5829,2001.0,20185.0,10.0,54657.23230253
5830,2001.0,20185.0,11.0,40510.824216418005
5831,2001.0,20185.0,12.0,48198.462379038
5832,2001.0,20185.0,13.0,48198.462379038
5833,2001.0,20185.0,14.0,48198.462379038
5834,2001.0,20185.0,15.0,40823.810610656
5835,2001.0,20185.0,16.0,40823.810610656
5836,2001.0,20185.0,17.0,15962.306106138001
5837,2001.0,20185.0,18.0,15962.306106138001
5838,2001.0,20185.0,19.0,30065.44418383
5839,2001.0,20185.0,20.0,30065.44418383
5840,2001.0,20173.0,1.0,43490.685462942005
5841,2001.0,20173.0,2.0,43490.685462942005
5842,2001.0,20173.0,3.0,39841.581419522
5843,2001.0,20173.0,4.0,48548.94944724
5844,2001.0,20173.0,5.0,56594.286346132
5845,2001.0,20173.0,6.0,39841.581419522
5846,2001.0,20173.0,7.0,39841.581419522
5847,2001.0,20173.0,8.0,39841.581419522
5848,2001.0,20173.0,9.0,65115.593337644
5849,2001.0,20173.0,10.0,54657.23230253
5850,2001.0,20173.0,11.0,40510.824216418005
5851,2001.0,20173.0,12.0,48198.462379038
5852,2001.0,20173.0,13.0,48198.462379038
5853,2001.0,20173.0,14.0,48198.462379038
5854,2001.0,20173.0,15.0,40823.810610656
5855,2001.0,20173.0,16.0,40823.810610656
5856,2001.0,20173.0,17.0,15962.306106138001
5857,2001.0,20173.0,18.0,15962.306106138001
5858,2001.0,20173.0,19.0,30065.44418383
5859,2001.0,20173.0,20.0,30065.44418383
5860,2001.0,20155.0,1.0,43490.685462942005
5861,2001.0,20155.0,2.0,43490.685462942005
5862,2001.0,20155.0,3.0,39841.581419522
5863,2001.0,20155.0,4.0,48548.94944724
5864,2001.0,20155.0,5.0,56594.286346132
5865,2001.0,20155.0,6.0,39841.581419522
5866,2001.0,20155.0,7.0,39841.581419522
5867,2001.0,20155.0,8.0,39841.581419522
5868,2001.0,20155.0,9.0,65115.593337644
5869,2001.0,20155.0,10.0,54657.23230253
5870,2001.0,20155.0,11.0,40510.824216418005
5871,2001.0,20155.0,12.0,48198.462379038
5872,2001.0,20155.0,13.0,48198.462379038
5873,2001.0,20155.0,14.0,48198.462379038
5874,2001.0,20155.0,15.0,40823.810610656
5875,2001.0,20155.0,16.0,40823.810610656
5876,2001.0,20155.0,17.0,15962.306106138001
5877,2001.0,20155.0,18.0,15962.306106138001
5878,2001.0,20155.0,19.0,30065.44418383
5879,2001.0,20155.0,20.0,30065.44418383
5880,2001.0,20145.0,1.0,43490.685462942005
5881,2001.0,20145.0,2.0,43490.685462942005
5882,2001.0,20145.0,3.0,39841.581419522
5883,2001.0,20145.0,4.0,48548.94944724
5884,2001.0,20145.0,5.0,56594.286346132
5885,2001.0,20145.0,6.0,39841.581419522
5886,2001.0,20145.0,7.0,39841.581419522
5887,2001.0,20145.0,8.0,39841.581419522
5888,2001.0,20145.0,9.0,65115.593337644
5889,2001.0,20145.0,10.0,54657.23230253
5890,2001.0,20145.0,11.0,40510.824216418005
5891,2001.0,20145.0,12.0,48198.462379038
5892,2001.0,20145.0,13.0,48198.462379038
5893,2001.0,20145.0,14.0,48198.462379038
5894,2001.0,20145.0,15.0,40823.810610656
5895,2001.0,20145.0,16.0,40823.810610656
5896,2001.0,20145.0,17.0,15962.306106138001
5897,2001.0,20145.0,18.0,15962.306106138001
5898,2001.0,20145.0,19.0,30065.44418383
5899,2001.0,20145.0,20.0,30065.44418383
5900,2001.0,20133.0,1.0,43490.685462942005
5901,2001.0,20133.0,2.0,43490.685462942005
5902,2001.0,20133.0,3.0,39841.581419522
5903,2001.0,20133.0,4.0,48548.94944724
5904,2001.0,20133.0,5.0,56594.286346132
5905,2001.0,20133.0,6.0,39841.581419522
5906,2001.0,20133.0,7.0,39841.581419522
5907,2001.0,20133.0,8.0,39841.581419522
5908,2001.0,20133.0,9.0,65115.593337644
5909,2001.0,20133.0,10.0,54657.23230253
5910,2001.0,20133.0,11.0,40510.824216418005
5911,2001.0,20133.0,12.0,48198.462379038
5912,2001.0,20133.0,13.0,48198.462379038
5913,2001.0,20133.0,14.0,48198.462379038
5914,2001.0,20133.0,15.0,40823.810610656
5915,2001.0,20133.0,16.0,40823.810610656
5916,2001.0,20133.0,17.0,15962.306106138001
5917,2001.0,20133.0,18.0,15962.306106138001
5918,2001.0,20133.0,19.0,30065.44418383
5919,2001.0,20133.0,20.0,30065.44418383
5920,2001.0,20125.0,1.0,43490.685462942005
5921,2001.0,20125.0,2.0,43490.685462942005
5922,2001.0,20125.0,3.0,39841.581419522
5923,2001.0,20125.0,4.0,48548.94944724
5924,2001.0,20125.0,5.0,56594.286346132
5925,2001.0,20125.0,6.0,39841.581419522
5926,2001.0,20125.0,7.0,39841.581419522
5927,2001.0,20125.0,8.0,39841.581419522
5928,2001.0,20125.0,9.0,65115.593337644
5929,2001.0,20125.0,10.0,54657.23230253
5930,2001.0,20125.0,11.0,40510.824216418005
5931,2001.0,20125.0,12.0,48198.462379038
5932,2001.0,20125.0,13.0,48198.462379038
5933,2001.0,20125.0,14.0,48198.462379038
5934,2001.0,20125.0,15.0,40823.810610656
5935,2001.0,20125.0,16.0,40823.810610656
5936,2001.0,20125.0,17.0,15962.306106138001
5937,2001.0,20125.0,18.0,15962.306106138001
5938,2001.0,20125.0,19.0,30065.44418383
5939,2001.0,20125.0,20.0,30065.44418383
5940,2001.0,20099.0,1.0,43490.685462942005
5941,2001.0,20099.0,2.0,43490.685462942005
5942,2001.0,20099.0,3.0,39841.581419522
5943,2001.0,20099.0,4.0,48548.94944724
5944,2001.0,20099.0,5.0,56594.286346132
5945,2001.0,20099.0,6.0,39841.581419522
5946,2001.0,20099.0,7.0,39841.581419522
5947,2001.0,20099.0,8.0,39841.581419522
5948,2001.0,20099.0,9.0,65115.593337644
5949,2001.0,20099.0,10.0,54657.23230253
5950,2001.0,20099.0,11.0,40510.824216418005
5951,2001.0,20099.0,12.0,48198.462379038
5952,2001.0,20099.0,13.0,48198.462379038
5953,2001.0,20099.0,14.0,48198.462379038
5954,2001.0,20099.0,15.0,40823.810610656
5955,2001.0,20099.0,16.0,40823.810610656
5956,2001.0,20099.0,17.0,15962.306106138001
5957,2001.0,20099.0,18.0,15962.306106138001
5958,2001.0,20099.0,19.0,30065.44418383
5959,2001.0,20099.0,20.0,30065.44418383
5960,2001.0,20093.0,1.0,43490.685462942005
5961,2001.0,20093.0,2.0,43490.685462942005
5962,2001.0,20093.0,3.0,39841.581419522
5963,2001.0,20093.0,4.0,48548.94944724
5964,2001.0,20093.0,5.0,56594.286346132
5965,2001.0,20093.0,6.0,39841.581419522
5966,2001.0,20093.0,7.0,39841.581419522
5967,2001.0,20093.0,8.0,39841.581419522
5968,2001.0,20093.0,9.0,65115.593337644
5969,2001.0,20093.0,10.0,54657.23230253
5970,2001.0,20093.0,11.0,40510.824216418005
5971,2001.0,20093.0,12.0,48198.462379038
5972,2001.0,20093.0,13.0,48198.462379038
5973,2001.0,20093.0,14.0,48198.462379038
5974,2001.0,20093.0,15.0,40823.810610656
5975,2001.0,20093.0,16.0,40823.810610656
5976,2001.0,20093.0,17.0,15962.306106138001
5977,2001.0,20093.0,18.0,15962.306106138001
5978,2001.0,20093.0,19.0,30065.44418383
5979,2001.0,20093.0,20.0,30065.44418383
5980,2001.0,20083.0,1.0,43490.685462942005
5981,2001.0,20083.0,2.0,43490.685462942005
5982,2001.0,20083.0,3.0,39841.581419522
5983,2001.0,20083.0,4.0,48548.94944724
5984,2001.0,20083.0,5.0,56594.286346132
5985,2001.0,20083.0,6.0,39841.581419522
5986,2001.0,20083.0,7.0,39841.581419522
5987,2001.0,20083.0,8.0,39841.581419522
5988,2001.0,20083.0,9.0,65115.593337644
5989,2001.0,20083.0,10.0,54657.23230253
5990,2001.0,20083.0,11.0,40510.824216418005
5991,2001.0,20083.0,12.0,48198.462379038
5992,2001.0,20083.0,13.0,48198.462379038
5993,2001.0,20083.0,14.0,48198.462379038
5994,2001.0,20083.0,15.0,40823.810610656
5995,2001.0,20083.0,16.0,40823.810610656
5996,2001.0,20083.0,17.0,15962.306106138001
5997,2001.0,20083.0,18.0,15962.306106138001
5998,2001.0,20083.0,19.0,30065.44418383
5999,2001.0,20083.0,20.0,30065.44418383
6000,2001.0,20079.0,1.0,43490.685462942005
6001,2001.0,20079.0,2.0,43490.685462942005
6002,2001.0,20079.0,3.0,39841.581419522
6003,2001.0,20079.0,4.0,48548.94944724
6004,2001.0,20079.0,5.0,56594.286346132
6005,2001.0,20079.0,6.0,39841.581419522
6006,2001.0,20079.0,7.0,39841.581419522
6007,2001.0,20079.0,8.0,39841.581419522
6008,2001.0,20079.0,9.0,65115.593337644
6009,2001.0,20079.0,10.0,54657.23230253
6010,2001.0,20079.0,11.0,40510.824216418005
6011,2001.0,20079.0,12.0,48198.462379038
6012,2001.0,20079.0,13.0,48198.462379038
6013,2001.0,20079.0,14.0,48198.462379038
6014,2001.0,20079.0,15.0,40823.810610656
6015,2001.0,20079.0,16.0,40823.810610656
6016,2001.0,20079.0,17.0,15962.306106138001
6017,2001.0,20079.0,18.0,15962.306106138001
6018,2001.0,20079.0,19.0,30065.44418383
6019,2001.0,20079.0,20.0,30065.44418383
6020,2001.0,20075.0,1.0,43490.685462942005
